address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
127Sw3XJXBeM9GFiFwo3xEL3VAyWqBTi8Z,2.39,2.39,0.0,1,1,1,2,2.39,2.39,2011-02-02T03:54:31Z,2011-02-02T04:01:50Z,2.39,2.39,2.29,0.1,0.0,1.095,1.0,1.0,2.39,2.39
16G5qGsQ9ttHq2BDAeh8AMheBsWR4H5oZn,0.75,0.75,0.0,1,1,2,1,0.75,0.75,2011-02-02T03:54:31Z,2011-02-03T02:48:25Z,0.5625,0.1875,0.75,0.75,0.1875,0.0,1.0,1.0,0.75,0.75
1Q4jRubmneNbPvT9LC3oq8tUkrtmFthZuq,573.01,573.01,0.0,148,9,145,9,3.871689189189189,63.66777777777778,2010-12-30T00:36:34Z,2011-03-12T16:50:29Z,10.07,0.28857142857142853,170.4,19.71,2.177407133165923,54.057134132483235,2.0555555555555554,0.125,7.958472222222222,7.958472222222222
19qELeky5z9JRqK6mhKuuhKm6NW577hn1D,29.25,29.25,0.0,1,1,1,2,29.25,29.25,2011-02-02T04:01:50Z,2011-02-02T05:33:05Z,29.25,29.25,15.02,14.23,0.0,0.3949999999999996,1.0,1.0,29.25,29.25
1LCUJW6EG4wH7ZQdAvPRKuqjKVArXoBnbH,4.85,4.85,0.0,1,1,1,1,4.85,4.85,2011-02-02T04:01:50Z,2011-02-03T04:42:23Z,4.85,4.85,4.85,4.85,0.0,0.0,1.0,1.0,4.85,4.85
1NZXK3vffeaqLcNxGWvntAYFqttTchc3GT,15.15,15.15,0.0,1,1,1,1,15.15,15.15,2011-02-02T04:01:50Z,2011-02-03T05:24:49Z,15.15,15.15,15.15,15.15,0.0,0.0,1.0,1.0,15.15,15.15
1KPmbsYnZ5Tfap84vUFqnUoXKo2faWwMkg,207.37,207.37,0.0,69,5,75,8,3.0053623188405796,41.474000000000004,2011-01-11T15:01:09Z,2012-08-13T19:11:22Z,5.282316471748626,0.0006189054726368159,185.00899460323805,0.0005044955044955044,1.1094745194418314,57.441334269148946,0.11896551724137931,0.008620689655172414,0.3575344827586207,0.3575344827586207
17snbbLScaAxUcwjqrLfno5YjB1mSFXrZg,36.72,36.72,0.0,1,1,1,2,36.72,36.72,2011-02-02T04:01:50Z,2011-02-02T05:33:05Z,36.72,36.72,35.31,1.41,0.0,16.95,1.0,1.0,36.72,36.72
13R8XFYfGWyhpeMaU5vPg2jrKGucu2zumn,299.95370368,299.95370368,0.0,142,8,130,8,2.112350025915493,37.49421296,2011-01-19T00:10:46Z,2011-10-13T01:14:54Z,10.22,2.9910269192422734e-05,100.0,0.005672425312589478,2.194327626039959,34.482045219326146,0.5318352059925093,0.0299625468164794,1.1234221111610487,1.1234221111610487
119rHAMGUJtz2Pugyneei642Bu6Tc7Lsv,42.93,42.93,0.0,1,1,1,2,42.93,42.93,2011-02-02T04:01:50Z,2011-02-02T05:26:20Z,42.93,42.93,41.92,1.01,0.0,20.455,1.0,1.0,42.93,42.93
13QwgMFn3zQbcnsxtdwwfYQeKwoYSELzMR,199.15,199.15,0.0,1,1,1,2,199.15,199.15,2011-02-02T04:01:50Z,2011-02-02T04:10:19Z,199.15,199.15,199.1,0.05,0.0,99.52499999999999,1.0,1.0,199.15,199.15
1MEs3sMa9yBNd1jF2qVgYywCFPcvEba3vX,1.12,1.12,0.0,1,1,1,1,1.12,1.12,2011-02-02T04:01:50Z,2011-02-14T09:27:31Z,1.12,1.12,1.12,1.12,0.0,0.0,0.08333333333333333,0.08333333333333333,0.09333333333333334,0.09333333333333334
16hyGU2vqQwxgzdaCvrEcpEkgnkEPeupbK,47.77,47.77,0.0,1,1,1,2,47.77,47.77,2011-02-02T04:01:50Z,2011-02-02T05:26:20Z,47.77,47.77,47.63999999999999,0.13,0.0,23.755,1.0,1.0,47.77,47.77
12WfBSfkj5eckr3TJ5PaFzqBLnTjaB8zu6,0.89,0.89,0.0,1,1,2,2,0.89,0.89,2011-02-02T04:01:50Z,2011-02-02T04:01:50Z,0.5411112476951445,0.3488887523048556,0.79,0.1,0.09611124769514445,0.345,1.0,1.0,0.89,0.89
1rqA6iteBVryQV3yjF7DHR3Mew8PhxNV8,1175.79052,1175.79,0.0005200000000513683,19,5,40,8,61.88371157894737,235.158,2011-01-28T10:44:34Z,2017-06-12T20:43:56Z,49.90883190883191,1e-05,988.26798747,0.001053107603724793,18.190251254693084,305.01224220302686,0.008165019338203695,0.0021486892995272885,0.5052817017619252,0.5052814782982381
1KpN24RkagCATFc8ntzmK22tcxfMrGaVbK,0.79,0.79,0.0,1,1,1,2,0.79,0.79,2011-02-02T04:01:50Z,2011-02-02T04:01:50Z,0.79,0.79,0.6900000000000001,0.10000000000000002,0.0,0.295,1.0,1.0,0.79,0.79
