address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
17nuCUqnHW8qKwRWpFGEZjWuAqgYrPLYMw,1042.53,1042.53,0.0,1,1,12,1,1042.53,1042.53,2011-03-07T15:42:07Z,2011-03-07T15:46:06Z,365.78,0.02,1042.53,1042.53,90.4037664337978,0.0,1.0,1.0,1042.53,1042.53
1LBTUeVPsVzUSVHdx9HkAJxXUFbNXigxpM,200.71,200.71,0.0,1,1,1,2,200.71,200.71,2011-03-07T21:12:20Z,2011-03-07T21:12:20Z,200.71,200.71,200.61,0.1,0.0,100.25500000000001,1.0,1.0,200.71,200.71
1GeEGTJbqvAYssptnQGdh4jsid6A5ggtqy,36.03,36.03,0.0,1,1,1,2,36.03,36.03,2011-03-07T03:14:14Z,2011-03-07T03:18:08Z,36.03,36.03,35.97,0.01,0.0,16.942286347086295,1.0,1.0,36.03,36.03
19ogfDaiC1casUusRFzLsaUYgtvGQsstKV,37.95,37.95,0.0,1,1,1,2,37.95,37.95,2011-03-07T01:24:48Z,2011-03-07T01:24:48Z,37.95,37.95,37.89,0.01,0.0,17.8473826279,1.0,1.0,37.95,37.95
1HmokR3ibBwiXK6aPMEv5hBkmKWWMdYkCa,49.99,49.99,0.0,1,1,1,2,49.99,49.99,2011-03-07T07:02:22Z,2011-03-07T08:15:24Z,49.99,49.99,48.32000000000001,1.67,0.0,23.325000000000003,1.0,1.0,49.99,49.99
1Mo4g7qriwqYprDEDHDtATxyk7jJKFux26,45.14,45.14,0.0,1,1,1,2,45.14,45.14,2011-03-07T09:02:55Z,2011-03-07T11:23:02Z,45.14,45.14,44.11,1.03,0.0,21.54,1.0,1.0,45.14,45.14
1FijBR5s3EU1JS3UokzTZbkAibgL4SXzxm,11105.05900862,11105.05900862,0.0,213,14,222,29,52.136427270516435,793.2185006157143,2011-02-11T16:03:12Z,2011-11-12T01:02:44Z,50.29,49.99990002039788,1199.4311953088059,0.0019382969652339058,0.03826861804225036,259.66862230464955,0.7802197802197802,0.05128205128205128,40.67787182644689,40.67787182644689
15FgS8XZZA5U3LdHnn1MPyJco3wEH3iKkF,47.33,47.33,0.0,1,1,1,2,47.33,47.33,2011-03-07T21:11:49Z,2011-03-07T23:10:10Z,47.33,47.33,46.27,1.06,0.0,22.605,1.0,1.0,47.33,47.33
19HjHhYy15R7bHHc6z14yFkxDU9rKb6Qmw,17.99,17.99,0.0,23,22,28,32,0.7821739130434782,0.8177272727272726,2011-02-12T00:16:47Z,2011-04-22T23:42:54Z,1.12,0.028999999999999998,2.0,0.0019230769230769165,0.4084566334735812,0.4686296371383521,0.3333333333333333,0.3188405797101449,0.2607246376811594,0.2607246376811594
1BrsZCpQCExddgm2hCRDMag4NzdhA3KSY4,41.52000547,21.08,20.440005470000003,6,3,6,5,6.9200009116666665,7.026666666666666,2011-02-16T04:16:35Z,2020-10-07T08:25:44Z,10.34,5.47e-06,10.0,5.12e-05,4.546649394430015,3.853293612530053,0.0017040613462084636,0.0008520306731042318,0.011792106069298496,0.005986935529679068
