address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
19snqSYnDSC4mDbv3pJuYgYqm5ctqwAxnm,50.0,50.0,0.0,1,1,1,2,50.0,50.0,2011-01-01T00:20:27Z,2011-01-10T05:00:35Z,50.0,50.0,37.428936895963616,12.571063104036385,0.0,12.428936895963615,0.1111111111111111,0.1111111111111111,5.555555555555555,5.555555555555555
1FeGY25MSKtnwVNGrnbwLsecBpBYrMQ6Kx,50.0,50.0,0.0,1,1,1,2,50.0,50.0,2011-01-01T00:20:27Z,2011-01-01T15:32:49Z,50.0,50.0,43.01162040025823,6.988379599741768,0.0,18.01162040025823,1.0,1.0,50.0,50.0
1A1nkBK7tfnVRtVbyiirEWRcayQtSTBCsW,9.15,9.15,0.0,1,1,1,2,9.15,9.15,2011-01-01T00:20:27Z,2011-01-01T02:16:25Z,9.15,9.15,7.699999999999999,1.45,0.0,3.1249999999999996,1.0,1.0,9.15,9.15
18wHa1PLzoU4ToemBZn2czZbVEbyZJ2gSi,340.25,340.25,0.0,1,1,1,2,340.25,340.25,2011-01-01T00:39:09Z,2011-01-01T04:38:14Z,340.25,340.25,340.2,0.049999999999999996,0.0,170.075,1.0,1.0,340.25,340.25
188sYyuK756uEsq5LTk9tiXyJHeEjxKT5c,127.51,127.51,0.0,1,1,1,2,127.51,127.51,2011-01-01T00:39:09Z,2011-01-01T01:11:12Z,127.51,127.51,127.46,0.05,0.0,63.705,1.0,1.0,127.51,127.51
1HR36PJWhFG4VxGKBndWrupwG3PMEKNSXW,47.29,47.29,0.0,1,1,1,2,47.29,47.29,2011-01-01T01:11:12Z,2011-01-01T01:19:05Z,47.29,47.29,47.2708154158215,0.019184584178498987,0.0,23.625815415821503,1.0,1.0,47.29,47.29
16J2gRLurKK56A2YDC1Sp5YxMEgaLsxpZD,1352.57,1352.57,0.0,1,1,1,2,1352.57,1352.57,2011-01-01T01:11:12Z,2011-01-01T01:11:12Z,1352.57,1352.57,1304.57,48.0,0.0,628.285,1.0,1.0,1352.57,1352.57
1BnyLime87AUzmCSGGHJ1oafceuTr1ay78,1.72,1.72,0.0,1,1,1,2,1.72,1.72,2011-01-01T01:11:12Z,2011-01-01T01:19:05Z,1.7200000000000002,1.7200000000000002,1.7193022312373227,0.0006977687626774848,0.0,0.8593022312373226,1.0,1.0,1.72,1.72
18Apnp2LxbRs8iyw45GFuXbuYXKCkCHevT,97.46,97.46,0.0,2,2,5,4,48.73,48.73,2011-01-01T01:11:12Z,2011-01-01T13:18:59Z,48.18,0.11995131845841785,49.18,0.10000000000000002,23.061445466901183,22.23156933282039,2.0,2.0,97.46,97.46
12L2q32BWHzuCxDhAPDfyYa32HnSynajTp,49.71,49.71,0.0,1,1,1,1,49.71,49.71,2011-01-01T01:11:12Z,2011-01-01T07:48:14Z,49.71000000000001,49.71000000000001,49.71,49.71,0.0,0.0,1.0,1.0,49.71,49.71
