address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1AyXSEHmDZB6i5Egs8pA2or6xh9MjRQbpn,7.26,7.26,0.0,1,1,4,1,7.26,7.26,2011-03-27T07:57:16Z,2011-04-05T04:45:54Z,6.015038640952447,0.25273271600640534,7.26,7.26,2.4330223863402893,0.0,0.125,0.125,0.9075,0.9075
1ETRKaoJtx59qynV1FHXNaKx2uF3B9SAvE,10.02,10.02,0.0,1,1,1,2,10.02,10.02,2011-03-27T21:09:47Z,2011-03-27T21:09:47Z,10.02,10.02,10.01,0.01,0.0,5.0,1.0,1.0,10.02,10.02
12wAbWDRCw88VepQUvJTuxPDA8ujANvbtH,164.58533027,164.3,0.28533026999997446,84,11,85,12,1.9593491698809522,14.936363636363637,2011-02-20T01:23:32Z,2017-07-10T14:44:50Z,12.30850878719332,1e-08,29.955007498750213,0.004992501249791702,1.3790343814071877,10.967798280183274,0.036020583190394515,0.0047169811320754715,0.07057689977272727,0.07045454545454546
1PUPwRToeb2tEabLGd2D1w2Hb9fUtrob8f,24.79,24.79,0.0,1,1,2,2,24.79,24.79,2011-03-27T19:37:55Z,2011-03-27T20:23:22Z,24.603442915140114,0.18655708485988712,12.62696900683236,12.16303099316764,12.208442915140113,0.23196900683235988,1.0,1.0,24.79,24.79
1APMZKVeA5ZYRmaQDsiy1ZL5a8Mwhv21qB,139.52,139.52,0.0,1,1,2,2,139.52,139.52,2011-03-27T07:46:34Z,2011-03-27T09:51:47Z,111.80997020854024,27.710029791459785,133.681100865371,5.838899134629027,42.04997020854022,63.921100865370995,1.0,1.0,139.52,139.52
1323ZUdU1bra3f1mQFhjesKHoK3yDpWp2q,0.41,0.41,0.0,1,1,1,2,0.41,0.41,2011-03-27T03:55:32Z,2011-03-27T03:57:22Z,0.4099999999999999,0.4099999999999999,0.21,0.2,0.0,0.0049999999999999906,1.0,1.0,0.41,0.41
1LPzFYGnpb3yzsAQ7Zgh94RTdCieUmU5Tc,10.0,10.0,0.0,1,1,2,1,10.0,10.0,2011-03-27T22:30:12Z,2011-03-31T14:36:38Z,8.903290129611166,1.0967098703888336,10.0,10.0,3.9032901296111664,0.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.3333333333333335
1DoScqhNfYGxmFDPcAwxeemKBsyU5KYYnV,198.41,198.41,0.0,1,1,1,2,198.41,198.41,2011-03-27T07:46:34Z,2011-03-27T08:34:03Z,198.41,198.41,198.29,0.11999999999999998,0.0,99.085,1.0,1.0,198.41,198.41
1PjxnR6nhnfwJjaLGQDC19c63kiuT7NGhQ,33.88,33.88,0.0,1,1,1,2,33.88,33.88,2011-03-27T04:25:16Z,2011-03-27T04:25:16Z,33.88,33.88,31.64,2.24,0.0,14.7,1.0,1.0,33.88,33.88
18VQ4xon6BkbQ19YAphzDwieoFogGbryY8,30.54399282,30.54399282,0.0,230,22,265,24,0.1327999687826087,1.38836331,2011-03-25T01:44:11Z,2022-12-19T05:23:43Z,0.42999999999999994,1e-08,5.03617,3.6726929367203026e-06,0.08551451209146624,1.1508536531890663,0.053650571495218104,0.0051317937951947746,0.007124794219734079,0.007124794219734079
1FYPTeVHxTXrVwDkC6EcePxwqXkinn3Uj8,129.81,129.81,0.0,1,1,2,2,129.81,129.81,2011-03-27T01:12:01Z,2011-03-27T01:30:34Z,76.9965096359743,52.8134903640257,119.70395992658307,10.106040073416947,12.091509635974305,54.79895992658306,1.0,1.0,129.81,129.81
1M8FHAF9DrYuC2STMQaLxtia7y8sRfD2JV,63.57,63.57,0.0,1,1,1,2,63.57,63.57,2011-03-27T07:20:00Z,2011-03-27T07:20:00Z,63.57,63.57,61.1,2.47,0.0,29.315,1.0,1.0,63.57,63.57
1Et2AzvocpKhFtnYtXz7dkqRpqvtGaQqTC,129.08,129.08,0.0,265,29,282,14,0.48709433962264154,4.4510344827586215,2011-03-21T00:08:11Z,2011-05-18T18:41:37Z,5.44,5.5349729946882115e-05,14.532746285085304,0.0016001369931612532,0.3630583099866044,3.3400999451585554,4.568965517241379,0.5,2.2255172413793107,2.2255172413793107
1142h9EHpB2edMxwkT2FkRRPnd4QC7mTa8,10.25,10.25,0.0,1,1,1,2,10.25,10.25,2011-03-27T20:47:54Z,2011-03-27T20:47:54Z,10.25,10.25,10.19,0.01,0.0,4.789497770005629,1.0,1.0,10.25,10.25
1KjLpSj6V5cpiZQSwndaY7ViAUaEGG7oHY,80.96,80.96,0.0,1,1,2,2,80.96,80.96,2011-03-27T04:13:56Z,2011-03-27T05:02:50Z,79.7004184924425,1.259581507557481,73.37460883265226,7.585391167347741,39.220418492442505,32.89460883265225,1.0,1.0,80.96,80.96
1JFmAqeFAjUgaXYVuyoNAXqM7oiegdB51q,17.51,17.51,0.0,1,1,1,2,17.51,17.51,2011-03-27T04:25:16Z,2011-03-27T04:25:16Z,17.51,17.51,15.980000000000002,1.53,0.0,7.225000000000001,1.0,1.0,17.51,17.51
17EuVMv7UbpsMTaQFw79mWnABGYuAbYgaE,480.58,480.58,0.0,21,21,44,21,22.884761904761906,22.884761904761906,2011-03-06T22:14:12Z,2011-06-06T03:41:28Z,102.0,0.01,181.84999999999997,0.0018786934065422734,19.064648143529258,39.82126115670345,0.23076923076923078,0.23076923076923078,5.281098901098901,5.281098901098901
1MyfvEgup9GpvxWfeR6h3Ly1cnFuFHwpDB,170.86,170.86,0.0,1,1,2,2,170.86,170.86,2011-03-27T06:24:55Z,2011-03-27T07:20:00Z,93.6024430111762,77.2575569888238,134.5866348284181,36.2733651715819,8.172443011176206,49.156634828418106,1.0,1.0,170.86,170.86
1A7GfzX4Nnk27U2ojnXHppQyr6so224aUd,86.79,86.79,0.0,1,1,4,2,86.79,86.79,2011-03-27T10:43:45Z,2011-03-27T10:52:27Z,53.47970190846141,2.315963519675731,47.02285424759331,39.76714575240669,21.182799115053772,3.6278542475933087,1.0,1.0,86.79,86.79
