address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
19yG1uCxmP6aYzYjxrhK15h46GLzBPgmxL,432.45,432.45,0.0,13,8,20,10,33.26538461538461,54.05625,2011-01-24T01:16:12Z,2011-02-25T16:15:25Z,294.87,0.01,250.0,0.46577669902912694,59.7717274644706,72.90637796306622,0.40625,0.25,13.5140625,13.5140625
1FuQXt2JsrnDgpvB7WZWiWBdLiPa2j5pdm,37.06,37.06,0.0,1,1,1,2,37.06,37.06,2011-01-24T09:02:52Z,2011-01-24T09:08:51Z,37.06,37.06,37.01,0.05,0.0,18.479999999999997,1.0,1.0,37.06,37.06
1gS5TSRnPNMGBB72GhtNHY5vCDVBMp7wF,4.0,4.0,0.0,1,1,1,2,4.0,4.0,2011-01-24T18:02:19Z,2011-01-24T21:32:01Z,4.0,4.0,2.8,1.2,0.0,0.7999999999999999,1.0,1.0,4.0,4.0
19kLNWko3G6J22r1GARg4c8WHjmRNDFbiX,49.96,49.96,0.0,1,1,1,2,49.96,49.96,2011-01-24T03:07:44Z,2011-01-24T06:34:03Z,49.96,49.96,49.76,0.2,0.0,24.779999999999998,1.0,1.0,49.96,49.96
1J7EjX7jAXtiUo4QstCRgjYMuJyrCXjnNB,16.59,16.59,0.0,1,1,1,2,16.59,16.59,2011-01-24T05:03:50Z,2011-01-24T05:16:02Z,16.59,16.59,11.59,5.0,0.0,3.295,1.0,1.0,16.59,16.59
1H85NtA4Wi7sh7BiMsTWUu1st2NXXxmKq,36.12,36.12,0.0,1,1,1,2,36.12,36.12,2011-01-24T06:34:03Z,2011-01-24T08:06:47Z,36.12,36.12,21.33,14.790000000000001,0.0,3.2699999999999987,1.0,1.0,36.12,36.12
1LK85rrkBcKdHiqjt47G6GJUj1n8feBbGP,5.52,5.52,0.0,6,1,6,1,0.9199999999999999,5.52,2011-01-17T09:48:14Z,2011-02-02T02:02:05Z,1.24,0.01,5.52,5.52,0.4162130864513192,0.0,0.4,0.06666666666666667,0.368,0.368
1KH6jzLi3JzepsBztpuUjHSZ8v8vquEsfL,19.88,19.88,0.0,1,1,1,2,19.88,19.88,2011-01-24T09:01:29Z,2011-01-24T09:37:08Z,19.88,19.88,17.332170880557975,2.547829119442022,0.0,7.392170880557976,1.0,1.0,19.88,19.88
1D7DGgfLv2fanXryw54quftNG2q4xct2k,26.0,26.0,0.0,1,1,1,2,26.0,26.0,2011-01-24T09:30:43Z,2011-01-24T09:37:08Z,26.0,26.0,22.667829119442022,3.332170880557977,0.0,9.667829119442024,1.0,1.0,26.0,26.0
1JLWySijgeVSE6vnDDwgMcaBtocrHuz324,35.16,35.16,0.0,1,1,1,2,35.16,35.16,2011-01-24T22:53:14Z,2011-01-24T23:11:09Z,35.16,35.16,35.11,0.05,0.0,17.529999999999998,1.0,1.0,35.16,35.16
1GSfYT81aTb5H5EsqF9pnJ3usJK1ojK9HW,4.86,4.86,0.0,1,1,2,1,4.86,4.86,2011-01-24T05:16:02Z,2011-01-24T12:42:55Z,2.993839835728953,1.8661601642710473,4.86,4.86,0.5638398357289529,0.0,1.0,1.0,4.86,4.86
17nx5eWBM9Qh3RXNMtHN8hS9VJ6wKC7weJ,49.32,49.32,0.0,1,1,1,2,49.32,49.32,2011-01-24T03:07:44Z,2011-01-24T06:34:03Z,49.32,49.32,48.2,1.12,0.0,23.540000000000003,1.0,1.0,49.32,49.32
1Huzn3jBgy7YAZ1YWKX8TZP4cBFqnWbV4Q,30.15,30.15,0.0,29,3,31,5,1.039655172413793,10.049999999999999,2011-01-14T15:02:35Z,2019-10-16T10:53:37Z,1.13,0.18545454545454546,26.1307309763829,3.1799999999999988e-06,0.19601352626505222,8.507845449069592,0.009073842302878598,0.0009386733416770963,0.009433667083854819,0.009433667083854819
1PG3RZFj1ihHEG11W89vQft4kMWZJeozZe,48.24,48.24,0.0,1,1,1,2,48.24,48.24,2011-01-24T16:05:26Z,2011-01-24T17:06:27Z,48.24,48.24,47.04,1.2,0.0,22.919999999999998,1.0,1.0,48.24,48.24
