address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
14Cy1TBvXgNAgDxEHctgjpPFdizLWpEXTb,339.85,339.85,0.0,1,1,1,2,339.85,339.85,2011-02-15T12:49:15Z,2011-02-15T13:13:55Z,339.85,339.85,339.8,0.05000000000000001,0.0,169.875,1.0,1.0,339.85,339.85
1MqWHBRTd4PaeiB6rKawAvQXmzKH5ppfZp,13.16,13.16,0.0,1,1,1,2,13.16,13.16,2011-02-15T10:06:29Z,2011-02-15T11:25:03Z,13.16,13.16,7.610000000000001,5.55,0.0,1.0300000000000007,1.0,1.0,13.16,13.16
1AKDhjyyjQ6Uv7Du1E5MSKro6jy1ds1Qd3,27.99,27.99,0.0,1,1,1,2,27.99,27.99,2011-02-15T15:02:02Z,2011-02-15T15:13:22Z,27.99,27.99,27.95,0.04,0.0,13.955,1.0,1.0,27.99,27.99
1ACC2z5s4WSiP2jTgMpVhMkgaU5c6gcaEK,260.0,260.0,0.0,1,1,1,2,260.0,260.0,2011-02-15T11:14:16Z,2011-02-16T23:14:02Z,260.0,260.0,259.61656630207693,0.3834336979230674,0.0,129.61656630207693,1.0,1.0,260.0,260.0
1D53BfnNET8FoprD21rvZHrhEbMFymRdL1,0.3,0.3,0.0,1,1,1,2,0.3,0.3,2011-02-15T07:25:43Z,2011-02-15T07:51:52Z,0.3,0.3,0.25,0.05,0.0,0.1,1.0,1.0,0.3,0.3
12ePz6KmnzBXtHsQhGUD9FecNiL7dimz2c,0.58,0.58,0.0,1,1,1,1,0.58,0.58,2011-02-15T00:35:26Z,2011-02-15T11:50:03Z,0.58,0.58,0.58,0.58,0.0,0.0,1.0,1.0,0.58,0.58
14HVAvRtKXkyJqYPz4mMXBGW569ZGXNJft,2.5,2.5,0.0,1,1,1,1,2.5,2.5,2011-02-15T19:34:35Z,2011-02-15T22:06:55Z,2.5,2.5,2.5,2.5,0.0,0.0,1.0,1.0,2.5,2.5
16VqVdVm5yD3aeomcx8zaukT3NqfKynA6f,490.07001641,445.36,44.71001640999998,157,9,159,11,3.1214650726751594,49.48444444444445,2011-02-13T23:25:31Z,2021-02-01T00:48:08Z,13.23,5.47e-06,137.96,0.07999999999999988,2.975283522273561,42.652061463749185,0.04313186813186813,0.0024725274725274724,0.13463461989285713,0.12235164835164836
1FFrQSRQ5wMuM1QcJ7AVJc9QgTWFsjDpjo,376.98,376.98,0.0,1,1,1,2,376.98,376.98,2011-02-15T00:18:50Z,2011-02-17T23:38:16Z,376.97999999999996,376.97999999999996,255.94,121.03999999999999,0.0,67.45,0.5,0.5,188.49,188.49
18zwMiLU886fThRbNMnVqmzsGk9kNS5qeQ,39.49,39.49,0.0,1,1,1,2,39.49,39.49,2011-02-15T08:05:07Z,2011-02-15T09:02:15Z,39.49,39.49,37.9,1.59,0.0,18.155,1.0,1.0,39.49,39.49
14JRDQLzfkq4V3qLtpeKgLHsgqxY5bUAgG,18.23,18.23,0.0,2,2,5,3,9.115,9.115,2011-02-10T20:56:24Z,2011-02-21T20:16:38Z,9.23,0.23503808487486402,9.174950298210737,0.0550497017892644,3.2328250176004905,4.258525179408595,0.2,0.2,1.823,1.823
1Q6XaucrfM7NKZH1KyM4sYFvmwX3gs7jDv,497.79696756,497.79696756,0.0,326,33,305,62,1.5269845630674845,15.084756592727272,2011-02-15T22:02:06Z,2013-09-24T22:42:03Z,5.91,0.03447562452706989,109.95002725785935,4.215430058759877e-05,1.1960680858566934,17.04563379489231,0.34243697478991597,0.03466386554621849,0.522895974327731,0.522895974327731
1CqaK7kM8jAyXrvDiE4rTDydb31xmaVwus,0.64,0.64,0.0,1,1,1,2,0.64,0.64,2011-02-15T08:46:01Z,2011-02-15T08:46:01Z,0.64,0.64,0.59,0.05,0.0,0.26999999999999996,1.0,1.0,0.64,0.64
18sXuh5f86P9yW87feGe38ojgowFZefu4Z,7.73,7.73,0.0,1,1,3,2,7.73,7.73,2011-02-15T20:02:19Z,2011-02-15T20:02:38Z,3.167823174261848,1.5062343892151187,6.66,1.07,0.7582867840629631,2.795,1.0,1.0,7.73,7.73
1Freu5VZWy4gYd2Kehvf5fgqLX4HTFnwCf,43.73,43.73,0.0,1,1,1,2,43.73,43.73,2011-02-15T00:09:58Z,2011-02-15T01:07:01Z,43.73,43.73,43.68,0.05,0.0,21.815,1.0,1.0,43.73,43.73
1BiZnBQQbCR6m2hZRE1GmMF8h318F7hALr,133.0,133.0,0.0,1,1,2,2,133.0,133.0,2011-02-15T16:42:54Z,2011-02-27T15:46:22Z,109.0,24.0,100.0,33.0,42.5,33.5,0.09090909090909091,0.09090909090909091,12.090909090909092,12.090909090909092
1E7XpkcQmb4suixXv79aVY1gq84jMRV4bk,0.52,0.52,0.0,1,1,1,2,0.52,0.52,2011-02-15T22:06:55Z,2011-02-15T22:25:01Z,0.52,0.52,0.5,0.02,0.0,0.24000000000000002,1.0,1.0,0.52,0.52
1GNpkJqXSVSRaBFMQNCUP1HKwotEQD5hUG,33.52,33.52,0.0,1,1,1,2,33.52,33.52,2011-02-15T20:02:19Z,2011-02-15T21:13:59Z,33.52,33.52,33.25,0.27,0.0,16.49,1.0,1.0,33.52,33.52
12ubXLnbL8SPBqEDxKdyQTDSdmpWyTrW1V,25.05,25.05,0.0,1,1,1,1,25.05,25.05,2011-02-15T07:25:43Z,2011-02-15T07:25:43Z,25.05,25.05,25.05,25.05,0.0,0.0,1.0,1.0,25.05,25.05
15QAoP724b9zcejXf3sTopVLj4svj5LAcV,27.95,27.95,0.0,1,1,1,2,27.95,27.95,2011-02-15T15:13:22Z,2011-02-15T15:57:52Z,27.95,27.95,27.94,0.010000000000000002,0.0,13.965,1.0,1.0,27.95,27.95
1GJJX1AkDdr6mdWgwguMXoXyptgiQYiy7p,16.0,16.0,0.0,1,1,1,2,16.0,16.0,2011-02-15T12:52:06Z,2011-02-15T13:48:29Z,16.0,16.0,14.0,2.0,0.0,6.0,1.0,1.0,16.0,16.0
1DYL2WAk5PbymxQ2Y983vpUGTkx6sgiZqN,47.06,47.06,0.0,1,1,1,2,47.06,47.06,2011-02-15T21:13:59Z,2011-02-15T22:02:06Z,47.059999999999995,47.059999999999995,46.75000000000001,0.31,0.0,23.220000000000006,1.0,1.0,47.06,47.06
1HA6db9FjSR5m5W7jK9zXmq7VZ97rBcdJw,49.88,49.88,0.0,1,1,1,2,49.88,49.88,2011-02-15T09:02:15Z,2011-02-15T12:03:39Z,49.88,49.88,49.87,0.01,0.0,24.93,1.0,1.0,49.88,49.88
18VznBhJpXRx8R3yfcy1RmBAJUhxWuhfsk,45.97,45.97,0.0,1,1,1,2,45.97,45.97,2011-02-15T09:02:15Z,2011-02-15T10:06:29Z,45.97,45.97,45.96,0.01,0.0,22.975,1.0,1.0,45.97,45.97
12MAFyBanRnsTAMXqrWuoWCUUsgKdGmLiu,46.56,46.56,0.0,1,1,1,2,46.56,46.56,2011-02-15T04:05:33Z,2011-02-15T05:13:28Z,46.56,46.56,45.51,1.05,0.0,22.229999999999997,1.0,1.0,46.56,46.56
1BWWBAZt1A7PbsM7hXs1NFyTKiZA4DK8oy,23.18,23.18,0.0,1,1,1,1,23.18,23.18,2011-02-15T11:44:24Z,2011-02-15T13:40:00Z,23.18,23.18,23.18,23.18,0.0,0.0,1.0,1.0,23.18,23.18
1PsTHFdQsbues5eUSRBsvn7buMEumKTedb,48.99,48.99,0.0,1,1,1,2,48.99,48.99,2011-02-15T00:09:58Z,2011-02-15T04:05:33Z,48.99,48.99,47.35,1.64,0.0,22.855,1.0,1.0,48.99,48.99
183KrbGAnCx7vD61GUxqSHTmq1fJWePqih,1261.6,1261.6,0.0,150,24,149,19,8.410666666666666,52.56666666666666,2011-01-25T01:31:09Z,2011-07-06T07:49:39Z,195.08999999999997,3.663624953356626e-05,500.0,8.834761641885677e-05,16.972519654739706,94.96696114280438,0.9259259259259259,0.14814814814814814,7.787654320987654,7.787654320987654
1LWd2C27KqUxc5oGgSGsXKcvDXWmfmy3od,46.27,46.27,0.0,1,1,1,2,46.27,46.27,2011-02-15T09:02:15Z,2011-02-15T11:14:16Z,46.27,46.27,46.23,0.04,0.0,23.095,1.0,1.0,46.27,46.27
1BRQHAbLr3zXEsAZGfpnnSive3g9yB5esA,1.92,1.92,0.0,1,1,1,2,1.92,1.92,2011-02-15T05:18:20Z,2011-02-15T06:23:48Z,1.92,1.92,1.46,0.46,0.0,0.49999999999999994,1.0,1.0,1.92,1.92
1FijBR5s3EU1JS3UokzTZbkAibgL4SXzxm,11105.05900862,11105.05900862,0.0,213,14,222,29,52.136427270516435,793.2185006157143,2011-02-11T16:03:12Z,2011-11-12T01:02:44Z,50.29,49.99990002039788,1199.4311953088059,0.0019382969652339058,0.03826861804225036,259.66862230464955,0.7802197802197802,0.05128205128205128,40.67787182644689,40.67787182644689
12rBgYF3QcB6nUt3i3AeQ7iKnEsfGDsuZW,1.03,1.03,0.0,1,1,1,2,1.03,1.03,2011-02-15T17:38:48Z,2011-02-15T17:43:04Z,1.03,1.03,1.02,0.01,0.0,0.505,1.0,1.0,1.03,1.03
1LnJGQhjWBvV6L39EP9z4iA2DzD7FQ2ZEh,43.63,43.63,0.0,1,1,1,2,43.63,43.63,2011-02-15T14:22:10Z,2011-02-15T16:10:26Z,43.63,43.63,41.77,1.86,0.0,19.955000000000002,1.0,1.0,43.63,43.63
15LHmRNm1MLMLdHX6Vo6A5k3MbFWnn7V61,18.76,18.76,0.0,1,1,1,2,18.76,18.76,2011-02-15T14:22:10Z,2011-02-15T16:10:26Z,18.76,18.76,10.84,7.92,0.0,1.46,1.0,1.0,18.76,18.76
1PBYVt76zRNCYB6BnBdCiEytnoyqBV6vGa,23.83,23.83,0.0,1,1,1,2,23.83,23.83,2011-02-15T10:17:07Z,2011-02-15T11:22:41Z,23.83,23.83,23.780000000000005,0.05,0.0,11.865000000000002,1.0,1.0,23.83,23.83
13bE8Bc6XDnNArP1f5nZTbXAEM947darZm,42.3,42.3,0.0,1,1,1,2,42.3,42.3,2011-02-15T14:22:10Z,2011-02-15T16:10:26Z,42.3,42.3,40.4,1.9,0.0,19.25,1.0,1.0,42.3,42.3
1NByHegApe3WAuawuuaXGhmtRhWyGc16UP,24.43,24.43,0.0,1,1,1,2,24.43,24.43,2011-02-15T06:58:30Z,2011-02-15T07:12:59Z,24.429999999999996,24.429999999999996,24.38,0.05,0.0,12.165,1.0,1.0,24.43,24.43
1GBzrFXiU8okoxdo2o747o7ygye32NNnzs,340.85,340.85,0.0,1,1,1,2,340.85,340.85,2011-02-15T00:18:50Z,2011-02-15T00:59:34Z,340.85,340.85,340.8,0.049999999999999996,0.0,170.375,1.0,1.0,340.85,340.85
1Q4tg9sNuynpEGqSb8fs7ETS4YCKT1inv,0.48,0.48,0.0,1,1,1,2,0.48,0.48,2011-02-15T19:08:59Z,2011-02-15T19:08:59Z,0.48,0.48,0.44,0.04,0.0,0.2,1.0,1.0,0.48,0.48
