address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1GhCQvExJP5ueikVsCFK9wdb2LBpJELB26,13.96,13.96,0.0,1,1,1,2,13.96,13.96,2011-03-11T06:48:38Z,2011-03-11T07:12:31Z,13.96,13.96,12.69,1.27,0.0,5.71,1.0,1.0,13.96,13.96
1GdSfBjYa5FQtZFaZMCuAGMUMfsARiAj7C,140.0,140.0,0.0,1,1,1,2,140.0,140.0,2011-03-11T06:19:49Z,2011-04-04T06:20:11Z,140.0,140.0,139.75562579610323,0.24437420389677786,0.0,69.75562579610323,0.041666666666666664,0.041666666666666664,5.833333333333333,5.833333333333333
1DPabExFnRCWShPsmWYZVyg3p2fNnTrzFU,88.68,88.68,0.0,1,1,2,2,88.68,88.68,2011-03-11T09:35:04Z,2011-03-11T10:27:02Z,87.86997037524688,0.8100296247531271,55.89934167215274,32.78065832784727,43.529970375246876,11.559341672152733,1.0,1.0,88.68,88.68
13sLnoava7ZLqAwEXr5bbSo9zDAxm5MUQM,40.48,40.48,0.0,1,1,1,2,40.48,40.48,2011-03-11T00:38:33Z,2011-03-11T00:49:39Z,40.48,40.48,37.36,3.12,0.0,17.119999999999997,1.0,1.0,40.48,40.48
12HG67xPwv768FmPiKYHHdoSCBahE9wCL5,0.86,0.86,0.0,1,1,1,2,0.86,0.86,2011-03-11T17:22:18Z,2011-03-11T17:50:38Z,0.86,0.86,0.8,0.01,0.0,0.3633486235314815,1.0,1.0,0.86,0.86
16b8fXWPAakAY7YJDrG8foJAVQbkDZCbvM,38.46,38.46,0.0,1,1,1,2,38.46,38.46,2011-03-11T18:23:26Z,2011-03-11T18:23:26Z,38.46,38.46,37.92,0.54,0.0,18.69,1.0,1.0,38.46,38.46
1GhCQvExJP5ueikVsCFK9wdb2LBpJELB26,13.96,13.96,0.0,1,1,1,2,13.96,13.96,2011-03-11T06:48:38Z,2011-03-11T07:12:31Z,13.96,13.96,12.69,1.27,0.0,5.71,1.0,1.0,13.96,13.96
1GdSfBjYa5FQtZFaZMCuAGMUMfsARiAj7C,140.0,140.0,0.0,1,1,1,2,140.0,140.0,2011-03-11T06:19:49Z,2011-04-04T06:20:11Z,140.0,140.0,139.75562579610323,0.24437420389677786,0.0,69.75562579610323,0.041666666666666664,0.041666666666666664,5.833333333333333,5.833333333333333
1DPabExFnRCWShPsmWYZVyg3p2fNnTrzFU,88.68,88.68,0.0,1,1,2,2,88.68,88.68,2011-03-11T09:35:04Z,2011-03-11T10:27:02Z,87.86997037524688,0.8100296247531271,55.89934167215274,32.78065832784727,43.529970375246876,11.559341672152733,1.0,1.0,88.68,88.68
1LJJDozoDWf5ygkNp95kNLyA4JdC5jz8cm,9.04,9.04,0.0,1,1,1,2,9.04,9.04,2011-03-11T09:35:04Z,2011-03-11T10:45:30Z,9.04,9.04,7.04,2.0,0.0,2.52,1.0,1.0,9.04,9.04
15ziM8H21A2ZNqQthtDkxsq9fQAFA6aVqB,43.77,43.77,0.0,1,1,1,2,43.77,43.77,2011-03-11T03:09:22Z,2011-03-11T04:43:49Z,43.77,43.77,43.67,0.1,0.0,21.785,1.0,1.0,43.77,43.77
154zRVTP872gKrix9fAQRpFkmVC8LtPqmB,199.75,199.75,0.0,1,1,2,2,199.75,199.75,2011-03-11T13:45:18Z,2011-03-11T14:53:29Z,190.2718625,9.4781375,196.693825,3.056175,90.3968625,96.818825,1.0,1.0,199.75,199.75
