address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1LtGNtVicqrmCuqWe9RRXumjnvuBzVEJ6C,131.86,131.86,0.0,1,1,2,2,131.86,131.86,2011-03-15T19:20:57Z,2011-03-15T19:34:46Z,71.21149833376059,60.64850166623943,119.95339015637018,11.906609843629841,5.281498333760577,54.02339015637017,1.0,1.0,131.86,131.86
19ctTEykSq5UYr65ZYHBgepNdzcZCdRUfi,1038.13,1038.13,0.0,110,5,115,8,9.437545454545456,207.62600000000003,2011-03-05T02:01:29Z,2011-09-07T06:56:32Z,41.241359773371116,0.29,510.21663158631515,8.366527224546228e-05,6.44911006787863,175.2576666776845,0.5913978494623656,0.026881720430107527,5.581344086021506,5.581344086021506
1EZBNC73YU6ha5vEf5twimR3DZyLZ4d52o,23.29,23.29,0.0,1,1,1,2,23.29,23.29,2011-03-15T23:24:07Z,2011-03-16T00:29:02Z,23.29,23.29,14.49,8.8,0.0,2.8449999999999998,1.0,1.0,23.29,23.29
15DRhb46BWRHkFxv2TKjSFHnZX9QNfhDno,4.58,4.58,0.0,1,1,1,2,4.58,4.58,2011-03-15T11:18:30Z,2011-03-15T17:55:18Z,4.58,4.58,4.52,0.01,0.0,2.1166692913369554,1.0,1.0,4.58,4.58
16YhQcyQgRMEsVQJGor3Lb5sqcXd3HDbna,7.09,7.09,0.0,1,1,1,2,7.09,7.09,2011-03-15T22:40:25Z,2011-03-15T22:41:26Z,7.090000000000001,7.090000000000001,3.86,3.23,0.0,0.31499999999999995,1.0,1.0,7.09,7.09
1AGuEHwNAtCBYWcDEuFwnsQq3VW265PgYe,94.73,94.73,0.0,92,31,92,34,1.0296739130434782,3.0558064516129035,2011-02-03T19:18:06Z,2011-04-18T00:21:17Z,5.67,0.06,59.6,0.009999999999999985,1.5582955890302306,8.108636594043793,1.2602739726027397,0.4246575342465753,1.2976712328767124,1.2976712328767124
1Ke728KvvFyAKr67dq5vunYHiVc133huMS,195.21,195.21,0.0,1,1,1,2,195.21,195.21,2011-03-15T22:32:41Z,2011-03-16T07:43:38Z,195.21,195.21,112.01180376116127,83.19819623883872,0.0,14.406803761161278,1.0,1.0,195.21,195.21
1CGsZKd8vzNZYryBJuy7dR8LtLFpYPMYHb,21.04,21.04,0.0,1,1,2,2,21.04,21.04,2011-03-15T06:05:45Z,2011-03-15T06:32:54Z,19.593551955748715,1.4464480442512841,20.859490884461252,0.1805091155387481,9.073551955748716,10.339490884461252,1.0,1.0,21.04,21.04
1Kbn5WkiybTRRWadumRzsojBujb2U2vFTq,139.53,139.53,0.0,1,1,2,2,139.53,139.53,2011-03-15T01:39:14Z,2011-03-15T01:46:25Z,134.77085004152332,4.759149958476687,135.22607308102977,4.303926918970221,65.00585004152332,65.46107308102978,1.0,1.0,139.53,139.53
13Fc9QmWVd9oJwSi7XavfnL2dLNKZYxPXJ,4.22,4.22,0.0,1,1,1,2,4.22,4.22,2011-03-15T03:27:34Z,2011-03-15T04:04:02Z,4.22,4.22,4.16,0.01,0.0,1.9469691545807524,1.0,1.0,4.22,4.22
