address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1KYYN5ETbj4z562dxdDLsyjmAGXk2fAnno,1.6,1.6,0.0,1,1,2,2,1.6,1.6,2011-02-11T09:15:29Z,2011-02-11T10:12:21Z,0.9640851063829788,0.6359148936170214,1.4816326530612247,0.11836734693877553,0.16408510638297874,0.6816326530612246,1.0,1.0,1.6,1.6
1DiTmtqYDFz97k4TdaX8Qh4CwSpX6BYDiZ,10.16,10.16,0.0,1,1,1,2,10.16,10.16,2011-02-11T09:14:21Z,2011-02-11T10:12:21Z,10.16,10.16,9.408367346938777,0.7516326530612245,0.0,4.3283673469387764,1.0,1.0,10.16,10.16
12TE8VBjQGn8dZz3Lp9ett25csy2MJihHN,8.73,8.73,0.0,1,1,1,2,8.73,8.73,2011-02-11T20:38:57Z,2011-02-11T23:22:50Z,8.73,8.73,7.7299999999999995,1.0,0.0,3.3649999999999998,1.0,1.0,8.73,8.73
1K6o45X4N7W3ZuBr4ofVxCy7AgwrChUX5g,350.06,350.06,0.0,1,1,8,2,350.06,350.06,2011-02-11T01:51:21Z,2011-02-12T15:44:08Z,50.01,0.05,341.06,9.0,16.519882528335366,166.03,1.0,1.0,350.06,350.06
1DDtRVbeUaoVzBtDVAjBwwT9Y8dcVGj3fB,82.1369943,82.1369943,0.0,67,29,74,38,1.2259252880597014,2.832310148275862,2010-12-27T15:26:09Z,2012-12-29T03:33:45Z,5.04,1e-08,33.93,7.684391586759241e-10,0.9766804838336887,4.843447408803763,0.09153005464480875,0.03961748633879782,0.11220900860655737,0.11220900860655737
114LcAUUtdw72MtBwdRtNFiNfj8zgnRn69,49.99,49.99,0.0,1,1,1,2,49.99,49.99,2011-02-11T15:05:33Z,2011-02-11T16:03:12Z,49.99,49.99,49.89,0.1,0.0,24.895,1.0,1.0,49.99,49.99
1DvRzaeygkdjWqVJmdrnx19nwAWQGTjFR1,100.0,100.0,0.0,1,1,1,2,100.0,100.0,2011-02-11T10:12:21Z,2011-02-11T12:41:24Z,100.0,100.0,97.29999999999998,2.7,0.0,47.29999999999999,1.0,1.0,100.0,100.0
1DYtSUVSDzdMvUXALrWd5HTUS2mRNjpHg9,49.44,49.44,0.0,1,1,1,2,49.44,49.44,2011-02-11T20:03:35Z,2011-02-11T22:05:31Z,49.44,49.44,49.08,0.36,0.0,24.36,1.0,1.0,49.44,49.44
1A3YgcmiL913RZBiR2oSNs3zAfw74zBtgG,49.84,49.84,0.0,1,1,1,2,49.84,49.84,2011-02-11T09:14:21Z,2011-02-11T10:12:21Z,49.84,49.84,49.74000000000001,0.1,0.0,24.820000000000004,1.0,1.0,49.84,49.84
1PxHsLGMJisqUpxv8Q3NzjHE8itZd6JG3m,362.25,362.25,0.0,1,1,1,2,362.25,362.25,2011-02-11T03:05:42Z,2011-02-11T03:11:41Z,362.25000000000006,362.25000000000006,362.19999999999993,0.05,0.0,181.07499999999996,1.0,1.0,362.25,362.25
18j5C5ZVRCsMxwyJKjEXh2AojnrN1raTMw,2.0,2.0,0.0,1,1,2,2,2.0,2.0,2011-02-11T10:56:38Z,2011-02-11T12:16:06Z,1.99,0.01,1.9842105263157894,0.015789473684210527,0.99,0.9842105263157894,1.0,1.0,2.0,2.0
1NuzmdrYv62ioeMn5D5d4cb4vX9S4UekjP,1.66,1.66,0.0,1,1,1,2,1.66,1.66,2011-02-11T01:52:38Z,2011-02-11T02:11:24Z,1.66,1.66,1.65,0.01,0.0,0.82,1.0,1.0,1.66,1.66
1DZcnD6HDgNpA5CbMxC321mYND8owMtrK4,499.0,499.0,0.0,1,1,8,1,499.0,499.0,2011-02-11T00:33:45Z,2011-02-11T01:36:08Z,348.24,0.05,499.0,499.0,113.3293018155499,0.0,1.0,1.0,499.0,499.0
1BadSYcLHo6UxSZ3EX1fmg2LcdbWzTqQoR,360.6,360.6,0.0,1,1,1,2,360.6,360.6,2011-02-11T09:54:15Z,2011-02-11T10:12:21Z,360.6,360.6,360.55,0.05,0.0,180.25,1.0,1.0,360.6,360.6
13oENeuB7Ur5yirRRYm5ZdMGT31EYKsGsk,116.53,116.53,0.0,1,1,1,2,116.53,116.53,2011-02-11T01:52:38Z,2011-02-11T01:52:38Z,116.53,116.53,116.48000000000002,0.05,0.0,58.21500000000001,1.0,1.0,116.53,116.53
13rgdqmgJ2n2MiHeaPeFLJXXTQWZGdC8pv,237.68,237.68,0.0,57,4,51,5,4.169824561403509,59.42,2011-01-09T13:25:42Z,2011-09-07T05:01:46Z,5.57,0.005019681125998966,100.0,0.10999999999999999,2.1429767789418044,43.52163763482462,0.2375,0.016666666666666666,0.9903333333333334,0.9903333333333334
1DynuavkTxjhs6AGSEWE7fuBJ67yGHGrxA,24.35,24.35,0.0,1,1,1,2,24.35,24.35,2011-02-11T22:01:03Z,2011-02-12T00:02:17Z,24.35,24.35,16.628629086506123,7.72137091349388,0.0,4.453629086506122,1.0,1.0,24.35,24.35
1QBxTpENUA5KTAo7CAGcqYLXCgi3fdm5jL,13.94,13.94,0.0,1,1,3,2,13.94,13.94,2011-02-11T02:11:24Z,2011-02-20T01:31:33Z,9.598190607734805,1.7810082872928177,13.920511284202117,0.019488715797882965,3.515699192086298,6.9505112842021175,0.125,0.125,1.7425,1.7425
1HujHdbxAXWXnMUvNTqk9yje5s3HLU9w8v,362.3,362.3,0.0,1,1,1,2,362.3,362.3,2011-02-11T02:58:44Z,2011-02-11T03:05:42Z,362.29999999999995,362.29999999999995,362.25000000000006,0.05,0.0,181.10000000000002,1.0,1.0,362.3,362.3
1Hp61A9xNZ98AzjeVyFdZnkfAKHR94Enub,12.32,12.32,0.0,1,1,1,1,12.32,12.32,2011-02-11T20:13:40Z,2011-02-11T21:16:01Z,12.32,12.32,12.32,12.32,0.0,0.0,1.0,1.0,12.32,12.32
1KCJ81p4QcdkKMYTBtQnKVjmpiJM93Nh77,3.51,3.51,0.0,1,1,3,1,3.51,3.51,2011-02-11T22:14:42Z,2011-02-28T19:43:49Z,2.5321042894006527,0.12342373046399531,3.51,3.51,1.008333264101253,0.0,0.0625,0.0625,0.219375,0.219375
1MMzvEhvFK97X9yQXtyQUypHKfLEUjoUp6,47.69,47.69,0.0,1,1,1,2,47.69,47.69,2011-02-11T09:14:21Z,2011-02-11T10:12:21Z,47.69,47.69,47.18000000000001,0.51,0.0,23.335000000000004,1.0,1.0,47.69,47.69
1LCAGRJbtmMnTa2qvwErRqKpWB7cXu18mJ,10.0,10.0,0.0,1,1,1,1,10.0,10.0,2011-02-11T10:12:21Z,2011-09-19T16:23:20Z,10.0,10.0,10.0,10.0,0.0,0.0,0.004545454545454545,0.004545454545454545,0.045454545454545456,0.045454545454545456
1EVTpy8mQT8zG7xbT29HMPM9uoHH4Kjvbp,5.0,5.0,0.0,1,1,1,2,5.0,5.0,2011-02-11T15:47:19Z,2011-02-14T14:21:31Z,5.0,5.0,4.0,1.0,0.0,1.5,0.5,0.5,2.5,2.5
1DUaQvJ7XaSRQpKxtPhgEER6MTzQDtZp65,0.94,0.94,0.0,1,1,3,2,0.94,0.94,2011-02-11T04:34:31Z,2011-02-11T18:09:41Z,0.8322916666666665,0.009791666666666666,0.9397707876127774,0.00022921238722262865,0.3687183366820201,0.4697707876127774,1.0,1.0,0.94,0.94
1E7omVoKbNPmDfFxPfZkAotQ65dFRsNX9y,21350.23,21350.23,0.0,192,118,434,96,111.19911458333333,180.93415254237289,2010-10-17T16:02:16Z,2012-11-13T05:59:35Z,353.4049344174452,0.009999999999999998,1000.0,0.00999820003599928,16.920680059671668,175.00477206557446,0.2536327608982827,0.15587846763540292,28.20373844121532,28.20373844121532
1AtzdQ75Kp7fdY77hwNzyosZoqWkHhxCqs,0.8531,0.8531,0.0,6,2,5,3,0.14218333333333333,0.42655,2011-02-11T04:35:20Z,2013-02-16T20:56:26Z,0.79,0.0001,0.8500000000000001,4.758771199311439e-10,0.29023220827851315,0.36761537476047723,0.008152173913043478,0.002717391304347826,0.0011591032608695652,0.0011591032608695652
14BREtp9RHntobTziyaccejYWEdVHQ13Di,22.0,22.0,0.0,1,1,1,2,22.0,22.0,2011-02-11T12:29:49Z,2011-02-12T05:58:58Z,22.0,22.0,21.992802355592715,0.007197644407284889,0.0,10.992802355592715,1.0,1.0,22.0,22.0
183J7hbQPrpE8j6rnxWx6hstikYdPCfrrR,1.05,1.05,0.0,1,1,1,2,1.05,1.05,2011-02-11T10:12:21Z,2011-02-11T16:59:51Z,1.05,1.05,0.75,0.3,0.0,0.225,1.0,1.0,1.05,1.05
14CV1PAgF7sFzUZ9i2iceuXpfHuiYVgFNg,25.82,25.82,0.0,1,1,1,1,25.82,25.82,2011-02-11T01:36:08Z,2011-02-11T09:35:13Z,25.82,25.82,25.82,25.82,0.0,0.0,1.0,1.0,25.82,25.82
1H3yHsEtNpFk7Fxy1XTdPWGQDS6KbTY5dV,46.19,46.19,0.0,1,1,1,2,46.19,46.19,2011-02-11T06:07:22Z,2011-02-11T07:06:11Z,46.19,46.19,46.07000000000001,0.12,0.0,22.975000000000005,1.0,1.0,46.19,46.19
1A7KbNAoSJmbbfHqiL6yMG4nqaqmGkcGJM,100.0,100.0,0.0,1,1,2,1,100.0,100.0,2011-02-11T03:05:42Z,2011-02-14T20:52:39Z,99.8200899550225,0.17991004497751126,100.0,100.0,49.82008995502249,0.0,0.3333333333333333,0.3333333333333333,33.333333333333336,33.333333333333336
1P3fuEMJq1KRAWLBzuBHyvcg1gzqSye8rz,115.48,115.48,0.0,1,1,1,2,115.48,115.48,2011-02-11T01:52:38Z,2011-02-11T01:52:38Z,115.48,115.48,115.43,0.05,0.0,57.690000000000005,1.0,1.0,115.48,115.48
1BZYV7urhWKi5GU7ueUEEcNVZNDfoDVq4P,16.38,16.38,0.0,1,1,1,2,16.38,16.38,2011-02-11T00:33:45Z,2011-02-11T03:05:42Z,16.38,16.38,14.704492316962941,1.6755076830370594,0.0,6.514492316962941,1.0,1.0,16.38,16.38
1Pmc2YLNpmqDYJ2jE8vyW6wdB9w1FQSNud,291.9,291.9,0.0,8,2,10,3,36.4875,145.95,2010-07-14T05:41:24Z,2011-02-11T16:50:01Z,97.29999999999998,0.01,145.95,0.02,31.526478077958533,59.543398668534195,0.03773584905660377,0.009433962264150943,1.37688679245283,1.37688679245283
13uUtE6nQ1pHvUSX2SVqki4GqqHtSXTqy6,49.73,49.73,0.0,1,1,1,2,49.73,49.73,2011-02-11T22:05:31Z,2011-02-12T00:02:17Z,49.72999999999999,49.72999999999999,49.72,0.01,0.0,24.855,1.0,1.0,49.73,49.73
191XLFVopw1qdN69g1Xfgecy7CxiPZUjev,19.98,19.98,0.0,1,1,1,2,19.98,19.98,2011-02-11T06:07:22Z,2011-02-11T07:08:56Z,19.98,19.98,12.9,7.08,0.0,2.91,1.0,1.0,19.98,19.98
166sTXZ4hU28AqjFyroHdBBCZfN2pgraip,10.0,10.0,0.0,1,1,1,1,10.0,10.0,2011-02-11T19:52:58Z,2011-03-14T17:49:39Z,10.0,10.0,10.0,10.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333
