address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1H1w9PwV3vKbsUauZp4AebQCn9skoC89Bi,49.72,49.72,0.0,1,1,1,2,49.72,49.72,2011-02-07T09:24:31Z,2011-02-07T13:08:34Z,49.72,49.72,49.59,0.13,0.0,24.730000000000004,1.0,1.0,49.72,49.72
1EUvgTW4tUJugehLfQVsCEYbQtX6MqUpcS,49.48,49.48,0.0,1,1,1,2,49.48,49.48,2011-02-07T09:24:31Z,2011-02-07T12:03:53Z,49.48,49.48,49.47,0.01,0.0,24.729999999999997,1.0,1.0,49.48,49.48
1sgMtHuaiQecCEDLnPowfmNKyxC38RaqE,49.33,49.33,0.0,1,1,1,2,49.33,49.33,2011-02-07T09:24:31Z,2011-02-07T12:03:53Z,49.33,49.33,49.32,0.01,0.0,24.654999999999998,1.0,1.0,49.33,49.33
1NHa8W4quFk6rtwaR6ztsCCHyYzQqoMnRS,48.98,48.98,0.0,1,1,1,2,48.98,48.98,2011-02-07T09:24:31Z,2011-02-07T12:03:53Z,48.98,48.98,48.93,0.05,0.0,24.439999999999998,1.0,1.0,48.98,48.98
1M4UijNJjDZahN3q7h1bvpXB7FHs6acJEv,48.64,48.64,0.0,1,1,1,2,48.64,48.64,2011-02-07T09:24:31Z,2011-02-07T12:03:53Z,48.64,48.64,48.56,0.08,0.0,24.240000000000002,1.0,1.0,48.64,48.64
1C9imDJkNyiJ9DZ7KBCMyUzKrPsSQvzgNi,48.25,48.25,0.0,1,1,1,2,48.25,48.25,2011-02-07T09:24:31Z,2011-02-07T12:03:53Z,48.25,48.25,48.14999999999999,0.1,0.0,24.024999999999995,1.0,1.0,48.25,48.25
1FA2PCw8jSMWAEzfqBEtHrtzPyny1ag57F,47.86,47.86,0.0,1,1,1,2,47.86,47.86,2011-02-07T09:24:31Z,2011-02-07T10:06:55Z,47.85999999999999,47.85999999999999,47.85,0.01,0.0,23.92,1.0,1.0,47.86,47.86
12qNgA16NtFwAUoFa1ydDW8ST8qiVmPCSZ,47.37,47.37,0.0,1,1,1,2,47.37,47.37,2011-02-07T09:24:31Z,2011-02-07T10:06:55Z,47.37,47.37,47.34,0.03,0.0,23.655,1.0,1.0,47.37,47.37
15f2tA6qUUZe2QG7p5Xuw4xz7fHnJH3CDD,47.17,47.17,0.0,1,1,1,2,47.17,47.17,2011-02-07T09:24:31Z,2011-02-07T10:06:55Z,47.17,47.17,47.12,0.05,0.0,23.535,1.0,1.0,47.17,47.17
1QGP3DjH3rdud3Cs2RoXqzEs3tApZuRDsP,46.32,46.32,0.0,1,1,1,2,46.32,46.32,2011-02-07T09:24:31Z,2011-02-07T10:06:55Z,46.31999999999999,46.31999999999999,46.25000000000001,0.07,0.0,23.090000000000003,1.0,1.0,46.32,46.32
