address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1M6WoycZGn3bkqnCnq2tyJfMW85LyVjBRX,0.95,0.95,0.0,1,1,1,2,0.95,0.95,2011-02-27T05:34:07Z,2011-03-01T01:37:58Z,0.95,0.95,0.945273631840796,0.004726368159203981,0.0,0.470273631840796,1.0,1.0,0.95,0.95
1MUwAfseMTQ9TbYmdBcCJRubExwWRK7jSS,12.0,12.0,0.0,1,1,2,1,12.0,12.0,2011-02-27T16:11:20Z,2011-03-02T12:07:29Z,11.900744416873449,0.09925558312655089,12.0,12.0,5.900744416873449,0.0,0.5,0.5,6.0,6.0
11vfcLxeHFU7ukDDQ7sMhC7ieXwVzykuB,97.1,97.1,0.0,1,1,1,2,97.1,97.1,2011-02-27T01:45:35Z,2011-02-27T01:49:02Z,97.1,97.1,97.04999999999998,0.05000000000000001,0.0,48.49999999999999,1.0,1.0,97.1,97.1
1LhCYw73jkBJKvczGyz3M4sQtTYT95NSy3,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2011-02-27T10:32:38Z,2011-02-27T10:38:08Z,0.5,0.5,0.45,0.05,0.0,0.2,1.0,1.0,0.5,0.5
1DEWWv8kMLvcRorM9Zo5thfWU1BbYfBbpJ,1.32,1.32,0.0,1,1,1,2,1.32,1.32,2011-02-27T18:57:49Z,2011-02-27T19:00:49Z,1.32,1.32,1.11,0.21,0.0,0.45000000000000007,1.0,1.0,1.32,1.32
1HpDTsEL576KSCPnKQBpPwnGD19pgRr3b6,8.66,8.66,0.0,1,1,1,2,8.66,8.66,2011-02-27T04:09:55Z,2011-02-27T04:09:55Z,8.66,8.66,8.46,0.2,0.0,4.13,1.0,1.0,8.66,8.66
17cLwZvHJzKmT7HF4aENyhuJZLFqFFhHaL,97.15,97.15,0.0,1,1,1,2,97.15,97.15,2011-02-27T01:45:35Z,2011-02-27T01:45:35Z,97.15,97.15,97.1,0.05,0.0,48.525,1.0,1.0,97.15,97.15
1LUUbz8eaGLPrWmGVxHj2pye246HF4mfrx,33.88,33.88,0.0,1,1,1,2,33.88,33.88,2011-02-27T11:56:09Z,2011-02-27T17:14:41Z,33.88,33.88,33.825878594249204,0.054121405750798726,0.0,16.885878594249203,1.0,1.0,33.88,33.88
19nYwUtDpiqUPopQJNgv5NR1SwZBpnttKC,167.02113956,167.02113956,0.0,575,17,586,23,0.29047154706086953,9.824772915294117,2010-12-20T15:16:21Z,2013-04-03T22:36:09Z,21.983723253164555,0.05,69.53399433427762,1.7635852476830666e-05,1.0808450674973282,13.384714900730918,0.688622754491018,0.02035928143712575,0.20002531683832334,0.20002531683832334
139b7AXK8qiMJMpAJcTuY5LHTu62Y9YjM3,43.75,43.75,0.0,1,1,1,1,43.75,43.75,2011-02-27T11:56:09Z,2011-02-27T17:14:41Z,43.75,43.75,43.75,43.75,0.0,0.0,1.0,1.0,43.75,43.75
