address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1DpkkPxKhXR8AtG1qEtRDPHku9SGtFUbrb,12.85,12.85,0.0,1,1,1,2,12.85,12.85,2011-02-23T09:23:41Z,2011-02-23T09:23:41Z,12.85,12.85,7.749999999999999,5.1,0.0,1.3249999999999997,1.0,1.0,12.85,12.85
19C4b57Mik4Yh7y4BDHzXSa2xwtvuMxRx8,33.59,33.59,0.0,1,1,1,2,33.59,33.59,2011-02-23T20:09:51Z,2011-02-23T20:09:51Z,33.59,33.59,33.3,0.29,0.0,16.505,1.0,1.0,33.59,33.59
185HrTvEwS8SgAexRsQfEjHZ5EbnppUSNP,3.36,3.36,0.0,1,1,3,2,3.36,3.36,2011-02-23T07:03:42Z,2011-02-23T07:04:40Z,1.6214651095454107,0.8178670012547051,2.34950495049505,1.0104950495049505,0.3570643711425363,0.6695049504950497,1.0,1.0,3.36,3.36
1NkD5XKyRU7pXLmXTV3KeSvxbk51ciyMYq,24.94,24.94,0.0,1,1,1,2,24.94,24.94,2011-02-23T06:27:25Z,2011-02-23T06:27:25Z,24.94,24.94,24.929999999999996,0.01,0.0,12.459999999999997,1.0,1.0,24.94,24.94
1ChnazaxdFVukY55WdyjJ9jjpqBoD3UxtV,37.05,37.05,0.0,1,1,1,2,37.05,37.05,2011-02-23T20:02:04Z,2011-02-23T20:02:04Z,37.05,37.05,36.05,1.0,0.0,17.525,1.0,1.0,37.05,37.05
1Ejm4uTRmbewxEz4mb1B8L7heqBfBAWNRB,0.6,0.6,0.0,1,1,1,2,0.6,0.6,2011-02-23T12:41:20Z,2011-02-23T12:41:52Z,0.6,0.6,0.56,0.04,0.0,0.26000000000000006,1.0,1.0,0.6,0.6
18eZmGpXA16wkE8kCwjcyPUSanA3zKZJw5,0.47,0.47,0.0,1,1,1,2,0.47,0.47,2011-02-23T13:37:55Z,2011-02-23T13:45:38Z,0.47,0.47,0.39,0.08,0.0,0.15500000000000003,1.0,1.0,0.47,0.47
17UwAwRJs3WBoZqzZ9JmWH7LjwmfeYWeBs,9.59,9.59,0.0,1,1,1,2,9.59,9.59,2011-02-23T10:48:30Z,2011-02-23T10:54:23Z,9.59,9.59,7.59,2.0,0.0,2.795,1.0,1.0,9.59,9.59
18kgKTDjrPCaVjmHPzWZFmn7nXofiQv7ZN,0.54,0.54,0.0,3,2,3,3,0.18000000000000002,0.27,2011-02-23T21:26:04Z,2011-04-06T15:43:22Z,0.52,0.01,0.48,0.01,0.24041630560342614,0.19931131427994747,0.07317073170731707,0.04878048780487805,0.013170731707317074,0.013170731707317074
1PxDzcHuiTsaBQoP5AVPM4RxEBAQUdKRdj,6.9,6.9,0.0,1,1,1,2,6.9,6.9,2011-02-23T11:09:05Z,2011-02-23T11:09:05Z,6.9,6.9,6.82,0.08,0.0,3.37,1.0,1.0,6.9,6.9
1JJwxAhxvATBxSd5rhviqdvfk61Q7rs1EF,500.0,500.0,0.0,1,1,6,2,500.0,500.0,2011-02-23T00:40:55Z,2011-02-23T02:51:02Z,143.9389457492753,35.1219704588929,400.0,100.0,35.88262194396629,150.0,1.0,1.0,500.0,500.0
1CkCqBJv84MdzfqwH9vZyU6E28UQxFbSXB,1.79,1.79,0.0,1,1,1,2,1.79,1.79,2011-02-23T16:35:48Z,2011-02-23T16:35:48Z,1.79,1.79,1.7300000000000002,0.06,0.0,0.8350000000000001,1.0,1.0,1.79,1.79
1NLxYuFTx4uai66PcFro2pQVNTzX92BiRe,20.0,20.0,0.0,1,1,1,1,20.0,20.0,2011-02-23T04:56:37Z,2011-04-28T03:58:40Z,20.0,20.0,20.0,20.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.31746031746031744,0.31746031746031744
1PAkUmEVCSv557aGZiAXCyQExkfmT4gzma,2.0,2.0,0.0,3,3,5,6,0.6666666666666666,0.6666666666666666,2011-02-23T16:23:25Z,2011-06-07T08:02:07Z,1.0,0.05,0.5,0.020833333333333332,0.343874977280988,0.20396815746400038,0.02912621359223301,0.02912621359223301,0.019417475728155338,0.019417475728155338
17BXSnVvYh3NMmA7FyjY5cRAh4zUBTE1SP,0.85,0.85,0.0,1,1,1,2,0.85,0.85,2011-02-23T16:46:16Z,2011-03-12T01:19:57Z,0.85,0.85,0.425,0.425,0.0,0.0,0.0625,0.0625,0.053125,0.053125
1JMXcigujdryZUJ4nfxVxA3E49J2PB3sXf,220.8,220.8,0.0,1,1,1,2,220.8,220.8,2011-02-23T01:14:04Z,2011-02-23T01:14:04Z,220.8,220.8,220.75000000000003,0.05,0.0,110.35000000000001,1.0,1.0,220.8,220.8
1GMgoUGEf2REdreonyavHyqtzCykUkE4hg,8.0,8.0,0.0,1,1,1,1,8.0,8.0,2011-02-23T11:22:48Z,2011-02-23T12:56:20Z,8.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,8.0,8.0
1MbDVqVJxPyqcHRVGXuSpDRZZvDBkA2Lhx,910.14437724,910.14437724,0.0,298,17,293,17,3.0541757625503356,53.537904543529415,2011-01-07T03:26:42Z,2013-10-19T13:43:03Z,22.13,0.00024349881796690306,700.0,0.0037458599999999997,2.3630182444767245,154.62672006811218,0.2933070866141732,0.01673228346456693,0.8958113949212598,0.8958113949212598
158rTXRbLNSM6tE2pZdgE9VC92jsoLCnqV,1601.32470001,1601.3247,1.000012161966879e-08,28,14,51,12,57.1901678575,114.3803357142857,2010-08-04T13:29:57Z,2017-04-03T03:12:40Z,200.05,1e-08,244.13,0.0001,49.64432293659379,85.22230669019658,0.011508425811755036,0.005754212905877518,0.6581688039498561,0.658168803945746
1DFGiFms51dUoRexJofv2gXUas3TRysjJZ,39.31,39.31,0.0,1,1,1,2,39.31,39.31,2011-02-23T21:26:14Z,2011-02-23T21:26:14Z,39.31,39.31,39.29,0.02,0.0,19.635,1.0,1.0,39.31,39.31
1L8UHVzivHk1Pbz36pQVz7dV7ND71SCCQa,28.12,28.12,0.0,1,1,1,2,28.12,28.12,2011-02-23T13:30:24Z,2011-02-23T13:30:24Z,28.12,28.12,27.94,0.18,0.0,13.88,1.0,1.0,28.12,28.12
1MuKNtizysEjywPNdfLtqJJwALASCwRmjp,7.41,7.41,0.0,1,1,1,2,7.41,7.41,2011-02-23T21:34:45Z,2011-02-23T21:34:45Z,7.410000000000001,7.410000000000001,6.11,1.3,0.0,2.4050000000000002,1.0,1.0,7.41,7.41
