hash,sender,receiver,amount,timestamp
c324d2fdfdbad8f2aa12ac7295648a2106be993d08230b3da68b66e8019d8436,3Emnw2sJ7nFjxNCFKiBrqGuUkdR3bnqVoD,1Hx5nocma5UUi5fSHdWiGx71o5hv4sFBmf,1.25,2016-06-06T01:24:00+00:00
61a5353e89a12d0f04ef5d7a11c36c6681e860944de983e8779e69b3122266d2,1Hx5nocma5UUi5fSHdWiGx71o5hv4sFBmf,19cAzprodrLKjd619xqb41Az3QNQmVuei1,1.24976449,2016-06-06T01:44:18+00:00
61a5353e89a12d0f04ef5d7a11c36c6681e860944de983e8779e69b3122266d2,1Hx5nocma5UUi5fSHdWiGx71o5hv4sFBmf,,0.00023551000000000003,2016-06-06T01:44:18+00:00
63aae504ab1570ea3c3f18a9b99c8a62dacfb642d402a5849467118f6a6a827f,185kuGGJEaEMznYuZNmzmr9X2N61YZnfRn,1HXaGG5JqVfMxBDjp1ZxTPcx8f6tT86BK4,1.00005,2017-04-25T09:29:56+00:00
677b4ba1bea1779afaf012cc4c8d750840e9a22cd152667fc9850510afd39035,1HXaGG5JqVfMxBDjp1ZxTPcx8f6tT86BK4,14N81gQi2Nuexsz9FEUqCPtMPHJzYvxwzN,0.9997453,2017-04-25T09:39:59+00:00
677b4ba1bea1779afaf012cc4c8d750840e9a22cd152667fc9850510afd39035,1HXaGG5JqVfMxBDjp1ZxTPcx8f6tT86BK4,,0.0003047,2017-04-25T09:39:59+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,14XXqzhVrtvcLNn7oVzMw9RTTJUp9fQwbn,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,2.4549242574524217,2016-08-08T23:23:47+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,18HupHTmMexT4YGBLqka4R5p56A4Hg98vj,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,1.4212364466293945,2016-08-08T23:23:47+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,1MJTRQH8Qtc6GkBvQd3uKArdwLHpq6V88i,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.04434096998775767,2016-08-08T23:23:47+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,13NpoTLe5rT45bTdGAsMYWVBy4cknWFKCS,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.031729945661901016,2016-08-08T23:23:47+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,1MZrJmWf6aUnHXtSdL2rCgCnqtGC9CyNK6,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.024580700322208583,2016-08-08T23:23:47+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,17b3J7318RrwfuPm2K88rQ98fyhCuoKxzo,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.00984247968075641,2016-08-08T23:23:47+00:00
6f7faa1f9e84cd8a3b1a69091869bef4308f592599781d1611b63212f846ecd6,1E68pzACj7YrHUtrogs1LdLJG8b5Cv3YSV,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.009345200265559359,2016-08-08T23:23:47+00:00
c2682485e4b21b61f459655af981da6fb50e0b61c44d1ebe9c662e27727023f4,138FpLHriHUVSSsCNvzdRnqpz6454PwSRe,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.002181651314169687,2016-08-08T00:53:41+00:00
c2682485e4b21b61f459655af981da6fb50e0b61c44d1ebe9c662e27727023f4,14SE3fqrUKCUrKnyHfou4LxfW6QEbnGBvo,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.0015277952043238328,2016-08-08T00:53:41+00:00
c2682485e4b21b61f459655af981da6fb50e0b61c44d1ebe9c662e27727023f4,15C2M4Eoi6JdULqVu7kVVDj1BxJkDfbLVW,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,0.0002905534815064803,2016-08-08T00:53:41+00:00
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,1NKi9AK5R3Y8DQQgrwneCzDz5QkpUkLjHJ,3.991010222694733,2016-08-10T09:08:26+00:00
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,1MbaeGG5mLU9Wapj35YS2FsMMvP5MNSJte,0.004881419452795846,2016-08-10T09:08:26+00:00
3b1df31e2ed094e4ac46a52e3180cec1b98491b673c660d15e0f616b181cd7aa,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,1NKi9AK5R3Y8DQQgrwneCzDz5QkpUkLjHJ,0.003989516129032258,2016-08-12T05:51:29+00:00
6c98c8be7585189628abf03d8a295609a2d4f49f4fc67189bb91b3faf28f32e2,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,,0.00010835785247070672,2016-08-10T09:08:26+00:00
3b1df31e2ed094e4ac46a52e3180cec1b98491b673c660d15e0f616b181cd7aa,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,1NMhSgHSMEKAatY88ooaWiiLkQvie2sCYi,1.0217759856630823e-05,2016-08-12T05:51:29+00:00
3b1df31e2ed094e4ac46a52e3180cec1b98491b673c660d15e0f616b181cd7aa,1HxAmgKsykPWpXAjq7oqwFUZoHduV5xQJa,,2.661111111111111e-07,2016-08-12T05:51:29+00:00
7009f5157c36d74bf3fe33046589d68e45f2517e8e75709566bde98b598fe04f,1Bp8gVQqcW7To8ucXqdW1QKH6DxFfYeyR5,1HxdMwwAgaYLbqTdd195jtPnb7hyxxP54N,1.2,2016-06-09T00:52:56+00:00
4bf1272c28cb373623cd54391a89b5dd207665c30a9ce8be2932643bbc4a2fe4,1HxdMwwAgaYLbqTdd195jtPnb7hyxxP54N,19cpH7XD358XJiWnMq546BHohtn6rG93Z4,1.1675,2016-06-09T07:11:27+00:00
4bf1272c28cb373623cd54391a89b5dd207665c30a9ce8be2932643bbc4a2fe4,1HxdMwwAgaYLbqTdd195jtPnb7hyxxP54N,1FA3fzEY32HKyTy8GPbgP5u6MJmYtdGMaW,0.03242589375,2016-06-09T07:11:27+00:00
4bf1272c28cb373623cd54391a89b5dd207665c30a9ce8be2932643bbc4a2fe4,1HxdMwwAgaYLbqTdd195jtPnb7hyxxP54N,,7.410625e-05,2016-06-09T07:11:27+00:00
bbb6e2a67baf1a5146b8c3c99e04651502aae00c3aa8f0f51fcd437f4e0edb89,1Jhn5eGp1KLq6Ra4hKCV7vLsTqhVGxy7qa,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,1.5296274603431779,2013-10-16T10:52:53+00:00
bbb6e2a67baf1a5146b8c3c99e04651502aae00c3aa8f0f51fcd437f4e0edb89,1FAWymLLZR9Q9mYg7QgJyU5i4WmYcS7QSQ,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,0.2423820890748796,2013-10-16T10:52:53+00:00
bbb6e2a67baf1a5146b8c3c99e04651502aae00c3aa8f0f51fcd437f4e0edb89,1E7n2UCmCyX19o9wjbjBfvfNKCaojtECMY,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,0.19622522835609937,2013-10-16T10:52:53+00:00
bbb6e2a67baf1a5146b8c3c99e04651502aae00c3aa8f0f51fcd437f4e0edb89,18EzF5uB1H66ESaR6VveJ4Hcf2rx9ewewC,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,0.031746985025990486,2013-10-16T10:52:53+00:00
bbb6e2a67baf1a5146b8c3c99e04651502aae00c3aa8f0f51fcd437f4e0edb89,1DrPUd37emCAJaraTEdof86fBBki33Zy7n,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,1.8237199852657625e-05,2013-10-16T10:52:53+00:00
83796a7652fd7d1838a699e89f5f7045a67e2c8efb72a4bc057f40652d310327,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,1AEoiHY23fbBn8QiJ5y6oAjrhRY1Fb85uc,1.9999683772094037,2013-10-22T15:55:46+00:00
83796a7652fd7d1838a699e89f5f7045a67e2c8efb72a4bc057f40652d310327,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,,1.5811508237414988e-05,2013-10-22T15:55:46+00:00
83796a7652fd7d1838a699e89f5f7045a67e2c8efb72a4bc057f40652d310327,1HXEb9sDcGmLR29bMbTeFnvHPdeSrKZBsu,1CWV5ZtnMcTyeTfopL3RTbutYD8yDeHTBY,1.5811282358725883e-05,2013-10-22T15:55:46+00:00
a6f9ecbbe345b8268d77e158c71e61e1db4ffa9ca18d4625f1db679989baf4a4,1968mKfbZ7z4uK4Riiaa5gQMNBw29vMRUp,1HXekcGafEnkkUvJBshcLC8D4fvFvPP7Hs,2.5,2016-04-14T16:45:22+00:00
871a576cd58ba2f70438b00c350d8d1e4cd6db58c3a3f173bd7c30b70bf21887,1HXekcGafEnkkUvJBshcLC8D4fvFvPP7Hs,13KeKAN3FYZtKN2t2HZ4oFTs8rKCUAxmQy,2.49988243,2016-04-14T17:44:55+00:00
871a576cd58ba2f70438b00c350d8d1e4cd6db58c3a3f173bd7c30b70bf21887,1HXekcGafEnkkUvJBshcLC8D4fvFvPP7Hs,,0.00011757,2016-04-14T17:44:55+00:00
8096573fa2797823b24a8679b78b3bd96c29cb904d1c2ea8a6a54d84c807a029,3MaddLr8bHpcx9DCGxCk3pNwicWj77xPdd,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,2.4,2016-05-28T11:47:35+00:00
85faafbebfe6cb739999bfd75534a7b87843afcd73c076b7ed57b22e9c446546,13e1nAymnCYbwoGov4ZjY2WtdQMLaPN732,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1.2,2016-06-06T05:44:10+00:00
faba36a63922b8b898ebf72e58b4317554d0569460d0e0562916218f107431f4,1B8uNopgy7JK1AxB4YJv9iadboDDJLxVYZ,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1.2,2016-05-13T06:25:17+00:00
ddf70f34c33fe50cbd18f697dca0a536b522cd2fc27040945c4a2b75419ac224,1KiciuTQu8CoEfHB2vdsXji6v1XvjTZbdb,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1.2,2016-05-22T17:10:27+00:00
ce3d0f371701b12c038fbd17c40bbcb358da45979033b8c394c730365026932a,36DFjZhfDTLDHaVyTQziDx6czeZB8j2jE3,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1.2,2016-05-20T10:42:10+00:00
4f2a0ab5476486c3fe96362fd618a4ac0925b6b6fefa30019b5fac854b34304a,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1Q1bo6V7BQag2DSzFUXsp2Jhoh5fAVPkgC,2.22,2016-05-28T15:20:31+00:00
d54ef1fa88a47004d9d967e56632dfbb46c2568c1e92b852ea6b3384a68f01ca,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,198FaC9rCuNBiEHGhkgjZ1g2WABUQtB4Kc,1.196924611927741,2016-05-22T19:29:28+00:00
32e3ea4a94eed378640b1a5fee354f08d0239269a9afbaa8339f734172950375,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,15fVASUvP9DWh3VgkwrgL6sURzUVtsQGEu,1.1928994082840239,2016-05-20T12:22:03+00:00
bf29ddae916e194c4c580debb40266678e6c08d3ba9563dd238331058750c18b,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1BNb6wg19FjAQc3uerxBbeVFyuGgZpTV6M,1.1517073170731706,2016-06-06T08:21:45+00:00
e73883be29115e1c8732079010e8e79fe70f2ff825e1c2cfdd76044e954682f4,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,15UuBbU7yxkTVd69He7rSLtKhuBv7mi1Ag,1.1344444444444444,2016-05-13T06:56:14+00:00
4f2a0ab5476486c3fe96362fd618a4ac0925b6b6fefa30019b5fac854b34304a,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,12ne1Ppi7xSn3LV3dRs3U5Qys9BKCT2jz7,0.17988241,2016-05-28T15:20:31+00:00
e73883be29115e1c8732079010e8e79fe70f2ff825e1c2cfdd76044e954682f4,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1PdQSvnbGtTd58NECK4eds1v1zQZ24yhCB,0.06550027333333332,2016-05-13T06:56:14+00:00
bf29ddae916e194c4c580debb40266678e6c08d3ba9563dd238331058750c18b,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1FJwTiNq2XNQyJQb9Mcf9rmudfetuDMR9Z,0.048074821463414644,2016-06-06T08:21:45+00:00
32e3ea4a94eed378640b1a5fee354f08d0239269a9afbaa8339f734172950375,1Hxews6gEBZHY8AUTb9b4QVfCGj9APHdLk,1XXsmDi1X17jJZtmyD8shYVrAy44Jacut,0.007019707455621302,2016-05-20T12:22:03+00:00
