hash,sender,receiver,amount,timestamp
ce2bc09468e4b91b84f14e24dde65e88fa1bae1d60069339d559aaa79768704a,112kBxmGWaLoRVjGi4G38JJiq8HZzRH4fm,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,0.3136477272727273,2017-04-25T09:32:53+00:00
ce2bc09468e4b91b84f14e24dde65e88fa1bae1d60069339d559aaa79768704a,1BwgvVeohWCRaB3yFSVKYvMDHVUhgZBbmL,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,0.3136477272727273,2017-04-25T09:32:53+00:00
ce2bc09468e4b91b84f14e24dde65e88fa1bae1d60069339d559aaa79768704a,16y3rRHYp3XWoNxgp68gs9yikWbVRsVdHZ,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,0.16130454545454545,2017-04-25T09:32:53+00:00
16f69f7e9c2e62ffb91cbf9d4c59251aebbfce83ed313d3dc654f47de6fe681a,1WWPopjSbrP8tVVVibPJt34b4YLZS6ue3,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,0.0002,2017-04-25T09:32:53+00:00
ea718507950d0badca5248ac0a409875a7769639c2a42f3bc6fab13a1676ee0e,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,1CECW4gviPGxNJXnenXkV8ovVHjioPxoyi,0.78825718,2017-04-25T10:11:42+00:00
ea718507950d0badca5248ac0a409875a7769639c2a42f3bc6fab13a1676ee0e,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,,0.00034282,2017-04-25T10:11:42+00:00
74f5d709e429604e4be2e36c023c1c1f1e3aca1191c81d55f92a2811b4952e5a,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,1P3YbLweKNbLeRFL9BGbgtFcS1AMq8FCxk,0.00011999999999998678,2017-04-29T14:19:24+00:00
74f5d709e429604e4be2e36c023c1c1f1e3aca1191c81d55f92a2811b4952e5a,1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,,7.99999999999912e-05,2017-04-29T14:19:24+00:00
8b631e0de35d09e614ae1e03b4fc6337c38e7145bcff72232207e5b26274b760,17s5f1WKTKakDNna8K1uGTRSyBeGUajK4P,1LBE224idwtTdeciNL8u1CKnc4YW6kqM6s,2.603798,2016-09-13T13:00:50+00:00
1bfdfff6ff73795b9df617a298f5c74304d8f3a2e46da8dcf17f44bb35c90413,1LBE224idwtTdeciNL8u1CKnc4YW6kqM6s,1DdnCUnEa1fGxYPYxJEsmcahWtbqFBZytu,2.60220575869728,2016-10-10T14:45:29+00:00
1bfdfff6ff73795b9df617a298f5c74304d8f3a2e46da8dcf17f44bb35c90413,1LBE224idwtTdeciNL8u1CKnc4YW6kqM6s,1ACb4NNRZn7FzTuZLviNEufqUNjijfiJyL,0.001537305096065592,2016-10-10T14:45:29+00:00
1bfdfff6ff73795b9df617a298f5c74304d8f3a2e46da8dcf17f44bb35c90413,1LBE224idwtTdeciNL8u1CKnc4YW6kqM6s,,5.493620665416176e-05,2016-10-10T14:45:29+00:00
facaa958fdc6db14953e7ca29b364c4bd3a62f3910e8b3649e6c033af9bd4455,1QjGyk9ZviJaY79CykbJit7oMeH3gEJJG,1LBE256PBVy8yeGPkJN3equcJsqYzQXWHC,0.5990272596007098,2014-03-21T14:54:37+00:00
facaa958fdc6db14953e7ca29b364c4bd3a62f3910e8b3649e6c033af9bd4455,1PHeqqFGUHRjxYnmsXNB7Uq7NYn5Khkiyb,1LBE256PBVy8yeGPkJN3equcJsqYzQXWHC,0.0009727403992902725,2014-03-21T14:54:37+00:00
5116adf9c1c181bd9a1109890459dcd157c5ebab34900e2de11fda13d1155a09,1LBE256PBVy8yeGPkJN3equcJsqYzQXWHC,16R14EH4v8A9GPXkAAP8gcMFBA8oxA8nbY,0.6,2014-03-21T20:12:03+00:00
c449042b64dd60b04191caf63d50c0f305914e6613dfed16e42c48c8072b521f,17p8W38H5qGtj69jgrj5Fs5kHU6Qh231bC,1Lbfd3UqFgVs4DkvXfLZU85bgDRE2rpBPt,1.0,2013-11-08T14:24:43+00:00
c20079ca4a978a8b6eea1ba7fc2e3603b91dd73e34b7d381fa527d05ab3be375,1Lbfd3UqFgVs4DkvXfLZU85bgDRE2rpBPt,1AEoiHY23fbBn8QiJ5y6oAjrhRY1Fb85uc,0.9990917550705171,2013-11-09T06:24:45+00:00
