hash,sender,receiver,amount,timestamp
e961d326999ae91ff2b838ddb156c5ab0b6b8447089c6e1a66fa56c9b7230265,18fN5AXQN42WrrgGTtUBh1WZLNXKcbj3Sf,14bSCjUbeVUwACN1V6jwLpVaiArcD73QaH,1.5,2016-09-01T06:45:01+00:00
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,14bSCjUbeVUwACN1V6jwLpVaiArcD73QaH,1NKi9AK5R3Y8DQQgrwneCzDz5QkpUkLjHJ,1.4998290999024022,2016-09-05T08:08:41+00:00
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,14bSCjUbeVUwACN1V6jwLpVaiArcD73QaH,1JDWPENusaSRFiKPZFcXCSB6t6cQVfK1yb,0.00012984613901026373,2016-09-05T08:08:41+00:00
3031bb24f70792de1f0851acc5ec660c1ac1b8b030105a3183af92e8baf73827,14bSCjUbeVUwACN1V6jwLpVaiArcD73QaH,,4.105395858773065e-05,2016-09-05T08:08:41+00:00
cc500a54b6d226bdd27246f76d6d43c8c3154564a5fb6ba2c4e80b757c0addba,1BJJsDpMow5dfM6s6fJhGcdtjoygBFUk66,14buRC3WParn4q8xh5HYnB2MQdVdgKVbU1,0.44636566539607836,2016-02-16T10:42:29+00:00
cc500a54b6d226bdd27246f76d6d43c8c3154564a5fb6ba2c4e80b757c0addba,12gzWutHmpiC2jTu91bUqssCzrEZxLcDuJ,14buRC3WParn4q8xh5HYnB2MQdVdgKVbU1,0.05363433460392164,2016-02-16T10:42:29+00:00
0319f1b1621bd55b17b82bdc0259eae93c36ecec42eb102e54cfb689634a0b70,14buRC3WParn4q8xh5HYnB2MQdVdgKVbU1,1DZhU4TBrdryKiBdBRAzBWuTkAXBZWotwy,0.49987807693771763,2016-02-29T13:32:06+00:00
0319f1b1621bd55b17b82bdc0259eae93c36ecec42eb102e54cfb689634a0b70,14buRC3WParn4q8xh5HYnB2MQdVdgKVbU1,1LAYdzRr3zHQ4QUMw9CuMMAr32uMkUz3XT,0.00010061975827748547,2016-02-29T13:32:06+00:00
0319f1b1621bd55b17b82bdc0259eae93c36ecec42eb102e54cfb689634a0b70,14buRC3WParn4q8xh5HYnB2MQdVdgKVbU1,,2.1303304004854716e-05,2016-02-29T13:32:06+00:00
861a2327a6a857ac35dc81f02ed8f281bff19d29bc9ad68a4b57eebf1c1dd8e4,3Aa1muczJS3z3tLahBctkxc52DKg5aXDQo,14bVMGLu9hJ7AqtYcyHdkmjbZr9nEBpprP,1.5,2016-04-29T01:41:25+00:00
b3525d0cdbce97b664b54a5c2472088bf1fb3602db1b4e2cd3028dc633936685,14bVMGLu9hJ7AqtYcyHdkmjbZr9nEBpprP,1NwFEzrXywqRnq4dzqsiajtiWtyADnCx6e,1.499861803933275,2016-04-29T08:38:31+00:00
b3525d0cdbce97b664b54a5c2472088bf1fb3602db1b4e2cd3028dc633936685,14bVMGLu9hJ7AqtYcyHdkmjbZr9nEBpprP,12eWpQQ1Vf8ajnJfWz3oULDUrH31KNQ6Lk,0.00010003258307782126,2016-04-29T08:38:31+00:00
b3525d0cdbce97b664b54a5c2472088bf1fb3602db1b4e2cd3028dc633936685,14bVMGLu9hJ7AqtYcyHdkmjbZr9nEBpprP,,3.8163483647147546e-05,2016-04-29T08:38:31+00:00
3e580093ad89c0a3b3c2316974720cc6488f6a25ab789eee71a87401870c052c,16JbTYRM5ghXXhJLtWa7gQsuAgXNadnRMx,14BWrn1evbyvBGGxFzUCVQ61ntNtRjRdm7,0.5,2016-08-25T11:25:16+00:00
562235dd6bcd53b779859518113a81e31990961a26eae8ad5edb85740dc4ed2a,14BWrn1evbyvBGGxFzUCVQ61ntNtRjRdm7,1N8a4cyBE1JQkGKudXAt7vAXXnzZqbFVry,0.4901334683194511,2016-08-26T09:06:13+00:00
562235dd6bcd53b779859518113a81e31990961a26eae8ad5edb85740dc4ed2a,14BWrn1evbyvBGGxFzUCVQ61ntNtRjRdm7,1FrxEhsKegBWW2xR3wSREh9x9DVQtcg9Sv,0.009509376491007608,2016-08-26T09:06:13+00:00
562235dd6bcd53b779859518113a81e31990961a26eae8ad5edb85740dc4ed2a,14BWrn1evbyvBGGxFzUCVQ61ntNtRjRdm7,,0.00035715518954133375,2016-08-26T09:06:13+00:00
