address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
14bSCjUbeVUwACN1V6jwLpVaiArcD73QaH,1.5,1.5,0.0,1,1,1,2,1.5,1.5,2016-09-01T06:45:01Z,2016-09-05T08:08:41Z,1.5,1.5,1.4998290999024022,4.105395858773065e-05,0.0,0.7069859374979339,0.25,0.25,0.375,0.375
14buRC3WParn4q8xh5HYnB2MQdVdgKVbU1,0.5,0.5,0.0,1,1,2,2,0.5,0.5,2016-02-16T10:42:29Z,2016-02-29T13:32:06Z,0.44636566539607836,0.05363433460392164,0.49987807693771763,2.1303304004854716e-05,0.19636566539607836,0.2356160499964465,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
14bVMGLu9hJ7AqtYcyHdkmjbZr9nEBpprP,1.5,1.5,0.0,1,1,1,2,1.5,1.5,2016-04-29T01:41:25Z,2016-04-29T08:38:31Z,1.5,1.5,1.499861803933275,3.8163483647147546e-05,0.0,0.7070090622618042,1.0,1.0,1.5,1.5
14BWrn1evbyvBGGxFzUCVQ61ntNtRjRdm7,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-08-25T11:25:16Z,2016-08-26T09:06:13Z,0.5,0.5,0.4901334683194511,0.00035715518954133375,0.0,0.22875608497159747,1.0,1.0,0.5,0.5
14BYiMpzn6Dm23y6M3XkcjxSU9CqcmyGyT,2.5098,2.5098,0.0,2,2,5,3,1.2549,1.2549,2016-08-12T17:41:07Z,2016-08-19T09:10:48Z,0.9940063828657235,0.009899999999999999,2.499547215422482,3.697151791017499e-07,0.4390011132972634,0.9307689477532372,0.3333333333333333,0.3333333333333333,0.41829999999999995,0.41829999999999995
14C1UE3eix5XMVRPmtnRhx5PHdintzhbKM,3.6,3.6,0.0,3,3,3,6,1.2,1.2,2016-05-16T16:38:08Z,2016-05-23T06:35:22Z,1.2,1.2,1.1,6.903555555555554e-05,0.0,0.4786055927689706,0.5,0.5,0.6,0.6
14C2Q6ZWYicaasK4gdNzbotD75sEUTnNeU,2.0,2.0,0.0,1,1,2,2,2.0,2.0,2016-02-18T19:51:34Z,2016-02-26T13:34:23Z,1.458215383244092,0.5417846167559078,1.9998216514108678,2.3586969359996824e-05,0.4582153832440921,0.942682931606356,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857
14cACMLAfzZMT8AtiaHtTVdbrNQ49TtJNg,0.5736,0.5736,0.0,2,2,3,2,0.2868,0.2868,2017-01-07T15:45:13Z,2017-01-07T16:09:49Z,0.31683708893889767,0.0059,0.56743292,0.00020062,0.13376650187712105,0.2448256896305112,2.0,2.0,0.5736,0.5736
14cASwcDgPSwsfi9pn8NYDyZT6JaEFtBjT,1.2,1.2,0.0,1,1,1,2,1.2,1.2,2016-09-21T03:33:10Z,2016-09-21T05:22:41Z,1.2,1.2,1.1957841881083122,0.00016234763327217187,0.0,0.5627066380329699,1.0,1.0,1.2,1.2
14CAY9vNCnedyajJN4Cjq6kH3Q9PEJg814,11.0,11.0,0.0,1,1,3,2,11.0,11.0,2013-11-01T16:37:27Z,2013-11-06T08:08:34Z,9.825020049692839,0.5553840913175219,10.99486084261668,0.0051391573833212524,4.354692341252848,5.49486084261668,0.25,0.25,2.75,2.75
