address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
16o7aDS6TvNseS1egrg9NnCdW9nFHE96ZS,1.25330293,1.25330293,0.0,2,2,2,2,0.626651465,0.626651465,2016-06-06T12:22:26Z,2016-06-10T17:28:25Z,1.25,0.00330293,1.24977726,0.00022274,0.623348535,0.5406617457365301,0.5,0.5,0.3133257325,0.3133257325
16oE8HBU3HMEcn6uzwnW4U8UiznNBUqADy,50.3,50.3,0.0,5,5,15,1,10.059999999999999,10.059999999999999,2014-03-13T04:57:44Z,2014-03-19T07:53:14Z,23.989969154164132,0.009925122746317518,24.0,1.3,6.607193914613737,9.215986111100646,0.8333333333333334,0.8333333333333334,8.383333333333333,8.383333333333333
16ogZg4uHcVBxiUuzwjwTivsejkJ8siaoB,2.0,2.0,0.0,1,1,1,2,2.0,2.0,2016-09-03T23:30:56Z,2016-09-05T08:08:41Z,2.0,2.0,1.999772133203203,5.473861145030754e-05,0.0,0.9426479166639118,1.0,1.0,2.0,2.0
16oHsUAr8L1MBbtMMGhPnPgpWrxpr3qQJ8,0.999887,0.999887,0.0,1,1,1,2,0.999887,0.999887,2016-10-16T17:16:06Z,2016-11-10T00:27:10Z,0.9998869999999999,0.9998869999999999,0.8968199654685293,5.851750274682154e-05,0.0,0.40068225325120804,0.041666666666666664,0.041666666666666664,0.04166195833333333,0.04166195833333333
16oKNpAhWsESCSvHsS6tvU3ncq7WDBPzDs,0.5,0.5,0.0,1,1,1,1,0.5,0.5,2017-06-27T01:03:49Z,2017-06-27T01:10:29Z,0.5,0.5,0.4986859,0.0013141,0.0,0.24868590000000002,1.0,1.0,0.5,0.5
16oLDgpvKBqU7vL8SanjKrASqYMUrXuewb,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-02-17T15:31:13Z,2016-03-01T16:59:28Z,0.5,0.5,0.49992805933200074,1.96128762542079e-05,0.0,0.23565139103980823,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
16oLfdWRkfTKY754MNvGznfRXo3VYXdeg,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-03-18T15:19:02Z,2016-03-21T08:18:36Z,0.5,0.5,0.49997333620093165,3.201338952832352e-06,0.0,0.23568340638753232,0.5,0.5,0.25,0.25
16opixPgoKxigBvQ8fxNSbBkfJKRAGDrAT,1.0,1.0,0.0,2,2,2,2,0.5,0.5,2017-02-15T14:27:35Z,2017-02-16T23:03:55Z,0.9989999999999999,0.001,0.99886647,0.00013353,0.49899999999999994,0.43235834961462427,2.0,2.0,1.0,1.0
16oqAMkqCtKQEcsLRD1Bhn5su8Yuk26Wc4,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2017-01-14T05:50:27Z,2017-01-14T06:14:15Z,0.8,0.8,0.7997237000000001,0.0002763,0.0,0.39972370000000007,1.0,1.0,0.8,0.8
16oSPMpaDpgBm8ea2CxHeNSzBSidNtdUqt,4.1,4.1,0.0,1,1,1,2,4.1,4.1,2016-03-24T21:15:03Z,2016-03-25T09:05:36Z,4.1,4.1,4.0997836926818225,1.831685212350105e-05,0.0,1.9326055842637422,1.0,1.0,4.1,4.1
16oxKNvXPxrsy2Fqm2YiBRnUja9VjAWnhW,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2016-03-24T13:20:00Z,2016-03-25T09:05:36Z,2.9999999999999996,2.9999999999999996,2.999841726352553,1.3402574724512962e-05,0.0,1.4141016470222505,1.0,1.0,3.0,3.0
16oxoJXLxrTsvoK2iTCv6drqJvJ7LAPzHn,0.64,0.64,0.0,1,1,2,1,0.64,0.64,2016-09-22T06:40:27Z,2016-09-22T06:48:39Z,0.5758765079199826,0.06412349208001751,0.63980186,0.00019814000000000002,0.2558765079199825,0.31980185999999994,1.0,1.0,0.64,0.64
16oXPiaLF8rXNov8vprqgTJvY2ZkaMNpXr,5.1,5.1,0.0,1,1,1,2,5.1,5.1,2016-04-01T11:12:38Z,2016-04-01T14:49:52Z,5.1,5.1,5.099375161322982,0.00011406129379592406,0.0,2.403721233824845,1.0,1.0,5.1,5.1
16p1q3FvM3NghtHNyvS4y83GRxJQifMv7G,0.5,0.5,0.0,1,1,1,1,0.5,0.5,2017-05-23T08:22:30Z,2017-05-23T08:36:20Z,0.5,0.5,0.49944068,0.00055932,0.0,0.24944068,1.0,1.0,0.5,0.5
16p61gUe2hXBsZwmpTa4wbehBHZ5MCfgtB,6.9335845,6.9335845,0.0,86,85,80,1,0.08062307558139535,0.08157158235294118,2014-03-11T02:55:24Z,2014-06-17T00:48:42Z,0.466012707918508,6.7773122978330005e-06,0.50540783,0.00124998,0.0676872489373733,0.08878963496495866,0.8865979381443299,0.8762886597938144,0.07148025257731959,0.07148025257731959
16P9prJtDy6ipnqDRmsjxn2srhooRHqtix,2.0,2.0,0.0,1,1,4,2,2.0,2.0,2016-07-21T05:14:52Z,2016-07-21T11:06:26Z,1.0354850397919462,0.030594440134983726,1.9996268998346336,8.18580781678321e-05,0.37191153605982225,0.9425452238012478,1.0,1.0,2.0,2.0
16pALadj5JYawWG6QHryAf3UbJQzUxKP3R,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2016-10-18T04:59:46Z,2016-10-18T05:11:12Z,0.8,0.8,0.79976451,0.00023549,0.0,0.39976451,1.0,1.0,0.8,0.8
16PDrs2uZncAcW95uo9bCiKqR6wc2kWpun,2.0,2.0,0.0,1,1,1,2,2.0,2.0,2013-10-12T10:13:03Z,2013-10-15T15:16:44Z,2.0,2.0,1.996732835835089,0.0032671641649108726,0.0,0.9967328358350891,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
16peu5uTuWy4jdpZe2iTnWamNqatkW9s4Z,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2016-10-11T04:02:18Z,2016-10-11T04:15:54Z,1.0,1.0,0.99985152,0.00014848,0.0,0.49985152,1.0,1.0,1.0,1.0
16PFQdp1RhJKihBdwqvy2t6KKJPPBWWTPr,0.89937868,0.89937868,0.0,1,1,9,2,0.89937868,0.89937868,2016-05-23T06:35:22Z,2016-05-23T06:35:22Z,0.09993096444444444,0.09993096444444444,0.8968328220211096,8.726804925567788e-05,0.0,0.42217209218318685,1.0,1.0,0.89937868,0.89937868
16pLFSjmzC1t1MxEgJd6CpCv38UCJYygM9,6.50137407,6.50137407,0.0,20,20,28,1,0.3250687035,0.3250687035,2014-03-09T15:57:38Z,2014-04-19T00:04:20Z,2.02,0.00015854772957804052,2.02,0.011299999999999998,0.3793797867954033,0.45617427118547066,0.5,0.5,0.16253435175,0.16253435175
16Pmh5ZxE7hw5SV8qSbwxF91BhznTDNTkG,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-02-18T08:22:57Z,2016-02-29T13:32:06Z,0.5,0.5,0.49987807693771763,2.1303304004854716e-05,0.0,0.2356160499964465,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456
16Pn2VRLnNQkxabxmMy5QVW7gbQghNY85r,1.2,1.2,0.0,1,1,1,2,1.2,1.2,2016-07-08T01:35:22Z,2016-07-08T06:44:07Z,1.2,1.2,1.0999999999999999,0.00021593333333333334,0.0,0.4966410194455489,1.0,1.0,1.2,1.2
16pr2ooDikdN9uqKWE2SW8CpNbD3eeeyA5,0.88612132,0.88612132,0.0,6,6,12,5,0.14768688666666666,0.14768688666666666,2016-08-16T12:40:05Z,2016-08-16T18:10:07Z,0.1813464674705182,0.0001,0.8430678899999999,4e-05,0.0793467130223012,0.23204076636546955,6.0,6.0,0.88612132,0.88612132
16pUk3m2G4SpdMpAM6EVxzvkM5sveZoSRa,10.0,10.0,0.0,1,1,1,2,10.0,10.0,2013-11-06T12:14:59Z,2013-11-09T06:24:45Z,10.0,10.0,9.99091755070517,0.009082449294829873,0.0,4.99091755070517,0.5,0.5,5.0,5.0
16PVEW9evp8itphLSBoVEBc9FvXAfJ9VFK,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2016-03-10T10:19:12Z,2016-03-10T14:55:41Z,3.0,3.0,2.999607311415132,4.465931187176285e-05,0.0,1.4139358950360217,1.0,1.0,3.0,3.0
