address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1FpRUSgfbAVT5nbqmYy37gi6bJyBZuaPKB,4.59767075,4.59767075,0.0,104,88,173,167,0.044208372596153844,0.05224625852272727,2013-06-27T03:25:16Z,2013-12-16T17:41:36Z,1.0,1.0900772386382975e-06,0.9999575018061733,2.2499966250049813e-09,0.09676900513402505,0.08029499269711682,0.6046511627906976,0.5116279069767442,0.026730643895348835,0.026730643895348835
1fPSuLTE8Nb5qjbAnr776xKDMxRdnGEnG,2.4,2.4,0.0,2,2,2,4,1.2,1.2,2016-06-08T09:07:10Z,2016-06-09T07:11:27Z,1.2,1.2,1.191442755270896,6.483362897177346e-05,0.0,0.5422103174300379,2.0,2.0,2.4,2.4
1fPTeoKsFtRPfe1Lacs6Z5CFmNvdJ5jVo,23.12,23.12,0.0,9,6,9,7,2.568888888888889,3.8533333333333335,2015-06-19T03:18:46Z,2015-10-30T20:10:59Z,3.26,0.06,9.619951344176725,1.5879216490033635e-05,0.9440038187828178,2.6597987297684496,0.06766917293233082,0.045112781954887216,0.17383458646616542,0.17383458646616542
1FpuaUce55V44vUqmVNSm5faBAPTjMnQYJ,1.0281,1.0281,0.0,1,1,1,1,1.0281,1.0281,2016-08-09T08:11:16Z,2016-08-09T08:22:43Z,1.0281,1.0281,1.0278206,0.0002794,0.0,0.5137706000000001,1.0,1.0,1.0281,1.0281
1Fpwa33xjYEqmTAL626sVQiiSMBaJtjZRB,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2016-10-10T02:38:41Z,2016-10-10T03:45:21Z,1.0,1.0,0.99974651,0.00025349,0.0,0.49974651000000003,1.0,1.0,1.0,1.0
1FpwqB5eR3v1rNvBHhG25uneZVe4CBNqp6,0.4999,0.4999,0.0,1,1,1,2,0.4999,0.4999,2013-11-21T19:25:11Z,2013-11-26T12:08:37Z,0.4999,0.4999,0.49981324882174366,8.795885331231515e-06,0.0,0.23559377928884864,0.25,0.25,0.124975,0.124975
1FPxiMt5hUf66ktjHFCsN3eCvf21zD1bX1,4.80186978,4.80186978,0.0,18,18,36,1,0.26677054333333333,0.26677054333333333,2014-03-21T00:47:50Z,2014-06-30T02:28:45Z,0.57949751,0.00022855117392329662,0.57949751,0.10656277,0.14145788027406184,0.12615737032613575,0.1782178217821782,0.1782178217821782,0.04754326514851485,0.04754326514851485
1FPYGd3VSBxTbNdNe8mmKNz3EGa2G8oB2u,1.25,1.25,0.0,1,1,2,1,1.25,1.25,2016-04-11T10:26:24Z,2016-04-11T11:04:27Z,0.8603418543315074,0.38965814566849266,1.24989278,0.00010722,0.2353418543315074,0.6248927799999999,1.0,1.0,1.25,1.25
1fpYNCzkX1jnmkDXVidvLH3iEsJqS1w7B,1.99677663,1.99677663,0.0,1,1,1,2,1.99677663,1.99677663,2013-10-30T08:08:29Z,2013-10-30T12:03:52Z,1.99677663,1.99677663,1.9959376886885645,1.4969532665164234e-05,0.0,0.9406963672802853,1.0,1.0,1.99677663,1.99677663
1Fq24F89LC4E5E4GPJfHhj5SPjMNSn5tNC,0.66772075,0.66772075,0.0,1,1,2,6,0.66772075,0.66772075,2013-11-07T07:21:08Z,2013-11-07T10:01:28Z,0.66772075,0.66772075,0.49862627348331484,8.312673399181365e-06,0.0,0.1742589556766871,1.0,1.0,0.66772075,0.66772075
1FQ2TvcRTjwDwEXnKSy4p9YMvbPcBuuzGz,1.0,1.0,0.0,1,1,3,1,1.0,1.0,2016-11-19T12:48:27Z,2016-11-19T13:13:52Z,0.989609476036548,0.00015947231450458404,0.99980073,0.00019927,0.4640755260289932,0.49980073,1.0,1.0,1.0,1.0
1FQ3qYVeYsvnsQhGbMtg5vR348FUQ9itzA,0.842985,0.842985,0.0,3,3,6,1,0.280995,0.280995,2014-03-11T16:57:08Z,2014-05-09T00:10:12Z,0.5610306997718353,0.0009698120457099612,0.5628,0.07466,0.20142517494559414,0.20630391105518736,0.05172413793103448,0.05172413793103448,0.014534224137931035,0.014534224137931035
1Fq5R8m2XqfQT7BT7DfkAfVb82CdYA8KEB,0.8,0.8,0.0,1,1,2,1,0.8,0.8,2016-12-18T05:23:43Z,2016-12-18T06:02:39Z,0.6367739021206594,0.16322609787934061,0.79981209,0.00018791000000000004,0.2367739021206594,0.39981209,1.0,1.0,0.8,0.8
1FQ6s8LBfBfdbYrCncWkSH2viUJzdu6n81,0.75,0.75,0.0,1,1,1,1,0.75,0.75,2016-04-26T06:20:40Z,2016-04-26T06:40:31Z,0.75,0.75,0.74981528,0.00018472,0.0,0.37481528,1.0,1.0,0.75,0.75
1FQ7m2N5h8hLaTHEyU5mu7RKLj95xQ7F3s,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2016-10-14T06:13:16Z,2016-10-14T06:52:20Z,1.0,1.0,0.99979252,0.00020748,0.0,0.49979251999999996,1.0,1.0,1.0,1.0
1Fq97nq2Nq1zVk8jSbjLuU5Mqc6RQjsfaK,3.0006,3.0006,0.0,1,1,1,2,3.0006,3.0006,2016-03-11T07:59:33Z,2016-03-12T01:35:48Z,3.0006,3.0006,2.9999827241546746,1.7101701517316135e-05,0.0,1.4140599451847828,1.0,1.0,3.0006,3.0006
1FQAtBKUnMWE86SpuAcyxU6tuKYqL2uK8i,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2017-03-15T05:32:56Z,2017-03-15T05:47:33Z,0.8,0.8,0.7996219,0.0003781,0.0,0.39962190000000003,1.0,1.0,0.8,0.8
1FqAV392ypdYFBceA1AgicnkRUzsNE7oVc,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2016-10-31T06:23:04Z,2016-10-31T06:39:57Z,1.0,1.0,0.99987348,0.00012652,0.0,0.49987348,1.0,1.0,1.0,1.0
1FQAyDYzLi9aTP5pyTanu4GQFz4DLotkxQ,2.0,2.0,0.0,1,1,1,2,2.0,2.0,2016-03-12T07:33:59Z,2016-03-12T12:26:34Z,2.0,2.0,1.9997566877831139,2.9216301864445732e-05,0.0,0.9426369968852644,1.0,1.0,2.0,2.0
1FqbHPwZiuHWCkwtyeu7MnZ9RMNMrWFHms,1.0,1.0,0.0,1,1,1,1,1.0,1.0,2017-02-02T00:44:41Z,2017-02-02T01:18:21Z,1.0,1.0,0.99987163,0.00012837,0.0,0.49987163,1.0,1.0,1.0,1.0
1Fqc3NY7ogNpsCue43xfz3jKdRAwVQ28pA,1.5,1.5,0.0,1,1,1,2,1.5,1.5,2016-04-05T08:33:47Z,2016-04-05T11:16:14Z,1.5,1.5,1.4997818471354565,2.420741055428623e-05,0.0,0.7069525272128437,1.0,1.0,1.5,1.5
1FqDBiWHyDfwtiHdzzKhiDXvtV5ZyPkVpf,2.4,2.4,0.0,2,2,2,4,1.2,1.2,2016-06-24T23:14:57Z,2016-06-27T16:33:18Z,1.2,1.2,1.199541962870463,0.00014210965245721037,0.0,0.5417064148362136,1.0,1.0,1.2,1.2
1FqDV8Z3D5NVQgXCnA34HNxcsq7Uvv71h3,1.0,1.0,0.0,1,1,1,2,1.0,1.0,2016-02-17T15:53:43Z,2016-02-29T14:21:19Z,1.0,1.0,0.9997734153522382,2.6255049660565128e-05,0.0,0.47124430660858607,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
1FQEM1YTvXtjpc3KtEzkZuY8pqbLAp4Nfm,0.56,0.56,0.0,1,1,1,1,0.56,0.56,2016-12-27T07:44:48Z,2016-12-27T08:14:02Z,0.56,0.56,0.55982712,0.00017288,0.0,0.27982712000000004,1.0,1.0,0.56,0.56
1FqEXEMhoJ6AtCnr8odeyLv9KM6jqNU6N2,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2017-03-20T04:00:33Z,2017-03-20T05:04:44Z,0.8,0.8,0.7996498,0.0003502,0.0,0.39964979999999994,1.0,1.0,0.8,0.8
1FQG7XtaQVTBBNPxwsRfBZDVv7jk8xPntm,22.94,22.94,0.0,7,4,11,5,3.277142857142857,5.735,2015-06-04T00:17:05Z,2015-09-23T09:57:37Z,6.139347069440334,0.0006529305596652342,11.809940267643153,1.5816762802928077e-05,1.8453786643433636,3.817631390484867,0.06306306306306306,0.036036036036036036,0.20666666666666667,0.20666666666666667
1FQgXv1PTmzV9k2QCBc22Y3i55uhnKUH2P,1.0,1.0,0.0,3,3,3,3,0.3333333333333333,0.3333333333333333,2016-10-16T06:27:16Z,2016-10-16T08:47:47Z,0.4900999999999999,0.049,0.48988944,0.00012963,0.20140712223972837,0.2190925203509401,3.0,3.0,1.0,1.0
1FqhdcedeCVdow72F5Xm7N9xSd5vsMDgjh,1.0,1.0,0.0,1,1,2,1,1.0,1.0,2016-09-27T09:06:24Z,2016-09-27T09:15:49Z,0.6693978632276345,0.33060213677236555,0.9997234,0.0002766,0.16939786322763448,0.49972340000000004,1.0,1.0,1.0,1.0
