address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1LbdedNUfgnYvjhwvSZ6EFznzdGhGd23it,0.7888,0.7888,0.0,2,2,4,2,0.3944,0.3944,2017-04-25T09:32:53Z,2017-04-29T14:19:24Z,0.3136477272727273,0.0002,0.78825718,7.99999999999912e-05,0.12963181518341835,0.34124703667105477,0.5,0.5,0.1972,0.1972
1LBE224idwtTdeciNL8u1CKnc4YW6kqM6s,2.603798,2.603798,0.0,1,1,1,2,2.603798,2.603798,2016-09-13T13:00:50Z,2016-10-10T14:45:29Z,2.603798,2.603798,2.60220575869728,5.493620665416176e-05,0.0,1.226316413127936,0.037037037037037035,0.037037037037037035,0.09643696296296296,0.09643696296296296
1LBE256PBVy8yeGPkJN3equcJsqYzQXWHC,0.6,0.6,0.0,1,1,2,1,0.6,0.6,2014-03-21T14:54:37Z,2014-03-21T20:12:03Z,0.5990272596007098,0.0009727403992902725,0.6,0.6,0.29902725960070975,0.0,1.0,1.0,0.6,0.6
1Lbfd3UqFgVs4DkvXfLZU85bgDRE2rpBPt,1.0,1.0,0.0,1,1,1,2,1.0,1.0,2013-11-08T14:24:43Z,2013-11-09T06:24:45Z,1.0,1.0,0.9990917550705171,0.0009082449294829874,0.0,0.499091755070517,1.0,1.0,1.0,1.0
1LbgMGgY9hbudrUFR8oMH1DocwLhYow7Jx,0.7,0.7,0.0,1,1,2,1,0.7,0.7,2016-04-18T05:07:34Z,2016-04-18T05:19:25Z,0.6723828764330885,0.02761712356691148,0.69980919,0.00019081,0.3223828764330885,0.34980919,1.0,1.0,0.7,0.7
1LBiH1nJ4x6LwRg33zoup2hBT6tCCqDfHE,3.0,3.0,0.0,1,1,1,2,3.0,3.0,2016-04-15T07:04:58Z,2016-05-03T10:40:42Z,3.0,3.0,2.9996455228896233,5.397202196424842e-05,0.0,1.4139629127866178,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666
1LbJsYm4CF4c5Uv6v3kxLmq1rt9BQoXerU,1.0271,1.0271,0.0,1,1,2,1,1.0271,1.0271,2016-06-01T11:34:47Z,2016-06-01T12:01:02Z,1.0070729748204932,0.020027025179506643,1.02680476,0.00029524,0.4935229748204933,0.51325476,1.0,1.0,1.0271,1.0271
1LBKWL3ZfViELVUQLQCbfwDcvurN7rA7S7,0.4286,0.4286,0.0,1,1,1,1,0.4286,0.4286,2017-03-11T06:56:25Z,2017-03-11T07:18:24Z,0.4286,0.4286,0.42831024000000006,0.00028976,0.0,0.21401024000000002,1.0,1.0,0.4286,0.4286
1LBmb3FJEbMULZUKNA5mHMb2xDUWxAZDJf,1.0,1.0,0.0,1,1,1,2,1.0,1.0,2016-02-18T22:57:15Z,2016-02-26T13:34:23Z,1.0,1.0,0.9999108257054339,1.1793484679998412e-05,0.0,0.471341465803178,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
1Lbmg9nTbQzQQZXtpeAkLsaSavCpUSiAes,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-02-23T08:54:00Z,2016-02-29T14:21:19Z,0.5,0.5,0.49988023589375524,1.9765164551191905e-05,0.0,0.2356175766606509,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
