address,in_btc,out_btc,balance,in_degree,out_degree,unique_in_degree,unique_out_degree,mean_in_btc,mean_out_btc,first_active,last_active,max_in_btc,min_in_btc,max_out_btc,min_out_btc,in_standard_deviation,out_standard_deviation,in_transaction_frequency,out_transaction_frequency,in_amount_frequency,out_amount_frequency
1BaEjWeU8ftbrVf5tUbp1pj4RyPEbayYSz,14.0,14.0,0.0,3,2,5,1,4.666666666666667,7.0,2014-03-17T08:17:32Z,2014-03-18T00:07:40Z,11.0,0.06881297616121898,13.0,1.0,3.9023475139110047,6.0,3.0,2.0,14.0,14.0
1BAFLYi4UCjJPRdGCzuF6kZwoCECUmyBbS,0.8,0.8,0.0,1,1,1,1,0.8,0.8,2017-04-25T03:14:17Z,2017-04-25T03:24:45Z,0.8,0.8,0.7995661,0.00043390000000000003,0.0,0.3995661,1.0,1.0,0.8,0.8
1BAH7eqyEymhyaipS5hNSkxs8zS4zK8hkx,4.0,4.0,0.0,1,1,1,2,4.0,4.0,2016-03-11T10:09:48Z,2016-03-12T12:26:34Z,4.0,4.0,3.9995133755662278,5.8432603728891463e-05,0.0,1.8852739937705287,1.0,1.0,4.0,4.0
1BAhsP8aasWU4VcXbXeypQ8YadKxJAKDWG,0.9956,0.9956,0.0,1,1,1,1,0.9956,0.9956,2016-07-09T21:54:01Z,2016-07-09T22:10:09Z,0.9956,0.9956,0.99544053,0.00015947,0.0,0.49764053,1.0,1.0,0.9956,0.9956
1BAi9bB9PKpNiGMhqVVhYo4D2ioj7hGfpA,4.0000757,4.0000757,0.0,2,2,2,4,2.00003785,2.00003785,2016-10-04T10:36:24Z,2016-10-07T08:44:00Z,3.9998757,0.0002,3.9980255856740503,6.133763349700345e-09,1.99983785,1.4898234834320567,1.0,1.0,2.00003785,2.00003785
1BaJX62Fc8qvEkECtaMx1r3Truae2oPzfk,0.8,0.8,0.0,1,1,4,1,0.8,0.8,2017-03-11T12:51:38Z,2017-03-11T13:01:10Z,0.6344450115523895,0.03115228017119875,0.79974718,0.00025282,0.2514598261750591,0.39974718,1.0,1.0,0.8,0.8
1BajZpVRZCb9E8UfKJeYvg9bMjNP8dRigN,4.0,4.0,0.0,1,1,1,2,4.0,4.0,2016-08-15T08:55:18Z,2016-08-16T08:40:42Z,4.0,4.0,3.9994355220968556,0.00014203978254823064,0.0,1.8852189404864077,1.0,1.0,4.0,4.0
1BaLKhjzBLyb8X4xjWzdfYzs9ZMLwCfBcb,0.887,0.887,0.0,2,2,2,2,0.4435,0.4435,2016-06-07T04:07:35Z,2016-06-07T04:37:56Z,0.877,0.01,0.87677367,0.00022633,0.4335,0.37819808373912006,2.0,2.0,0.887,0.887
1BapEGyBuyfLiJcQjDmeCHzWXhoP5Ujf9f,0.7,0.7,0.0,1,1,1,2,0.7,0.7,2016-06-28T10:50:21Z,2016-06-28T13:52:44Z,0.7000000000000001,0.7000000000000001,0.6988793023104698,0.0002357305909107168,0.0,0.3291908183208805,1.0,1.0,0.7,0.7
1BAPEQWTTzjrBygv3EEoPindYFLs2aQL8o,0.8232,0.8232,0.0,1,1,1,1,0.8232,0.8232,2016-06-14T08:55:14Z,2016-06-14T09:30:36Z,0.8232,0.8232,0.82290643,0.00029357,0.0,0.41130643,1.0,1.0,0.8232,0.8232
1BAPrxYMkYkSC9en5VssZLEmmC8NfGyPsu,0.5,0.5,0.0,1,1,1,2,0.5,0.5,2016-03-18T01:25:00Z,2016-03-18T07:33:18Z,0.5,0.5,0.49989310435824336,6.4956109980310145e-06,0.0,0.23562667688099848,1.0,1.0,0.5,0.5
1BAsnok68nbSkx799r6WsDh8V8zJvj6pLV,0.4347,0.4347,0.0,1,1,1,1,0.4347,0.4347,2016-09-23T07:53:48Z,2016-09-23T07:57:11Z,0.4347,0.4347,0.43448379,0.00021621,0.0,0.21713379,1.0,1.0,0.4347,0.4347
1BaSYMUFXGzxDyN7ojpK6n825NGJx7BrRJ,9.05347006,9.05347006,0.0,18,15,47,1,0.5029705588888889,0.6035646706666667,2014-03-10T17:07:33Z,2014-07-02T00:38:02Z,1.3885350225661226,4.395650843796732e-05,3.6717124399999994,0.03337901,0.33827226368642876,0.9709633965367506,0.1592920353982301,0.13274336283185842,0.08011920407079647,0.08011920407079647
